Messung;GPS;RMC;Jahr;Monat;Tag;GPS_1;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor 0.5m;Sensor1_LF;Sensor 1m;Sensor2_LF;Sensor 2m;Sensor3_LF;Sensor 3m;Sensor4_LF;Sensor stationär;END;Time
4682;GPS;RMC;2024;12;12;GPS;GGA;10;57;57;7.43661;46.95215;18;0.7;560.1;49.5;RTCMEZ;2024;12;12;12;57;40;SENSORDATA;1.49;77.16;1.54;78.88;1.27;78.64;1.17;80.18;1.49;END;43060
4683;GPS;RMC;2024;12;12;GPS;GGA;10;57;58;7.43661;46.95215;18;0.7;559.3;49.5;RTCMEZ;2024;12;12;12;57;41;SENSORDATA;1.45;77.08;1.51;78.93;1.2;78.59;1.11;80.17;1.49;END;43061
4684;GPS;RMC;2024;12;12;GPS;GGA;10;57;59;7.43659;46.95216;19;0.7;558.8;49.5;RTCMEZ;2024;12;12;12;57;43;SENSORDATA;1.44;77.03;1.57;78.86;1.23;78.57;1.11;80.11;1.49;END;43063
4685;GPS;RMC;2024;12;12;GPS;GGA;10;58;1;7.43657;46.95217;19;0.7;558.1;49.5;RTCMEZ;2024;12;12;12;57;44;SENSORDATA;1.39;77.02;1.5;78.87;1.22;78.55;1.14;80.13;1.49;END;43064
4686;GPS;RMC;2024;12;12;GPS;GGA;10;58;2;7.43656;46.95217;19;0.7;557.8;49.5;RTCMEZ;2024;12;12;12;57;45;SENSORDATA;1.42;77;1.57;78.78;1.23;78.59;1.14;80.13;1.49;END;43065
4687;GPS;RMC;2024;12;12;GPS;GGA;10;58;3;7.43655;46.95218;19;0.7;557.7;49.5;RTCMEZ;2024;12;12;12;57;46;SENSORDATA;1.47;76.94;1.51;78.76;1.24;78.5;1.09;80.09;1.49;END;43066
4688;GPS;RMC;2024;12;12;GPS;GGA;10;58;5;7.43653;46.95219;19;0.7;557.7;49.5;RTCMEZ;2024;12;12;12;57;47;SENSORDATA;1.45;77;1.51;78.76;1.23;78.47;1.11;80.06;1.49;END;43067
4689;GPS;RMC;2024;12;12;GPS;GGA;10;58;6;7.43651;46.9522;19;0.7;557.7;49.5;RTCMEZ;2024;12;12;12;57;49;SENSORDATA;1.39;77.02;1.53;78.87;1.24;78.46;1.11;79.99;1.49;END;43069
4690;GPS;RMC;2024;12;12;GPS;GGA;10;58;8;7.4365;46.95221;19;0.7;558.2;49.5;RTCMEZ;2024;12;12;12;57;50;SENSORDATA;1.39;77.04;1.53;78.77;1.26;78.48;1.12;80.07;1.49;END;43070
4691;GPS;RMC;2024;12;12;GPS;GGA;10;58;9;7.43649;46.95222;19;0.7;558.3;49.5;RTCMEZ;2024;12;12;12;57;51;SENSORDATA;1.41;77.09;1.51;78.86;1.18;78.39;1.17;79.96;1.49;END;43071
4692;GPS;RMC;2024;12;12;GPS;GGA;10;58;10;7.43648;46.95222;19;0.7;558.3;49.5;RTCMEZ;2024;12;12;12;57;52;SENSORDATA;1.42;77.17;1.5;78.79;1.23;78.45;1.11;79.98;1.49;END;43072
4693;GPS;RMC;2024;12;12;GPS;GGA;10;58;10;7.43648;46.95222;19;0.7;558.3;49.5;RTCMEZ;2024;12;12;12;57;54;SENSORDATA;1.39;77.25;1.51;78.86;1.26;78.41;1.11;79.94;1.49;END;43074
4694;GPS;RMC;2024;12;12;GPS;GGA;10;58;13;7.43644;46.95224;19;0.7;557.5;49.5;RTCMEZ;2024;12;12;12;57;55;SENSORDATA;1.44;77.25;1.47;78.86;1.29;78.44;1.09;79.91;1.49;END;43075
4695;GPS;RMC;2024;12;12;GPS;GGA;10;58;14;7.43643;46.95224;19;0.7;557.3;49.5;RTCMEZ;2024;12;12;12;57;56;SENSORDATA;1.41;77.24;1.53;78.91;1.24;78.41;1.07;79.93;1.49;END;43076
4696;GPS;RMC;2024;12;12;GPS;GGA;10;58;15;7.43641;46.95225;19;0.7;557.1;49.5;RTCMEZ;2024;12;12;12;57;57;SENSORDATA;1.39;77.3;1.49;78.84;1.24;78.42;1.11;79.94;1.49;END;43077
4697;GPS;RMC;2024;12;12;GPS;GGA;10;58;16;7.4364;46.95225;19;0.7;557;49.5;RTCMEZ;2024;12;12;12;57;58;SENSORDATA;1.42;77.33;1.49;78.91;1.23;78.36;1.11;80.03;1.49;END;43078
4698;GPS;RMC;2024;12;12;GPS;GGA;10;58;17;7.43639;46.95226;19;0.7;556.8;49.5;RTCMEZ;2024;12;12;12;58;0;SENSORDATA;1.41;77.34;1.47;78.85;1.26;78.41;1.14;80.08;1.49;END;43080
4699;GPS;RMC;2024;12;12;GPS;GGA;10;58;19;7.43637;46.95227;19;0.7;556.5;49.5;RTCMEZ;2024;12;12;12;58;1;SENSORDATA;1.45;77.3;1.44;78.84;1.27;78.41;1.09;80.07;1.49;END;43081
4700;GPS;RMC;2024;12;12;GPS;GGA;10;58;20;7.43635;46.95227;19;0.7;556.5;49.5;RTCMEZ;2024;12;12;12;58;2;SENSORDATA;1.42;77.34;1.5;78.95;1.26;78.41;1.11;80.08;1.49;END;43082
4701;GPS;RMC;2024;12;12;GPS;GGA;10;58;21;7.43634;46.95228;19;0.7;556.6;49.5;RTCMEZ;2024;12;12;12;58;3;SENSORDATA;1.37;77.33;1.47;78.88;1.24;78.47;1.09;80.12;1.49;END;43083
4702;GPS;RMC;2024;12;12;GPS;GGA;10;58;22;7.43633;46.95229;19;0.7;556.6;49.5;RTCMEZ;2024;12;12;12;58;4;SENSORDATA;1.41;77.34;1.44;78.91;1.24;78.48;1.11;80.1;1.49;END;43084
4703;GPS;RMC;2024;12;12;GPS;GGA;10;58;23;7.43631;46.9523;19;0.7;556.6;49.5;RTCMEZ;2024;12;12;12;58;6;SENSORDATA;1.39;77.29;1.46;78.88;1.27;78.49;1.12;80.16;1.49;END;43086
4704;GPS;RMC;2024;12;12;GPS;GGA;10;58;25;7.43629;46.95231;19;0.7;556.5;49.5;RTCMEZ;2024;12;12;12;58;7;SENSORDATA;1.39;77.27;1.46;78.94;1.22;78.5;1.17;80.14;1.49;END;43087
4705;GPS;RMC;2024;12;12;GPS;GGA;10;58;26;7.43627;46.95231;19;0.7;556.5;49.5;RTCMEZ;2024;12;12;12;58;8;SENSORDATA;1.39;77.24;1.44;78.96;1.26;78.51;1.12;80.14;1.49;END;43088
4706;GPS;RMC;2024;12;12;GPS;GGA;10;58;27;7.43626;46.95232;19;0.7;556.6;49.5;RTCMEZ;2024;12;12;12;58;9;SENSORDATA;1.41;77.27;1.44;78.85;1.23;78.5;1.11;80.15;1.49;END;43089
4707;GPS;RMC;2024;12;12;GPS;GGA;10;58;28;7.43625;46.95233;19;0.7;556.7;49.5;RTCMEZ;2024;12;12;12;58;11;SENSORDATA;1.41;77.25;1.49;78.94;1.24;78.47;1.08;80.12;1.49;END;43091
4708;GPS;RMC;2024;12;12;GPS;GGA;10;58;29;7.43625;46.95234;19;0.7;556.9;49.5;RTCMEZ;2024;12;12;12;58;12;SENSORDATA;1.39;77.22;1.47;78.95;1.22;78.48;1.14;80.18;1.49;END;43092
4709;GPS;RMC;2024;12;12;GPS;GGA;10;58;31;7.43624;46.95235;19;0.7;557.4;49.5;RTCMEZ;2024;12;12;12;58;13;SENSORDATA;1.34;77.19;1.47;78.92;1.22;78.42;1.09;80.11;1.49;END;43093
4710;GPS;RMC;2024;12;12;GPS;GGA;10;58;32;7.43623;46.95237;19;0.7;557.8;49.5;RTCMEZ;2024;12;12;12;58;14;SENSORDATA;1.39;77.17;1.47;78.87;1.22;78.5;1.09;80.13;1.49;END;43094
4711;GPS;RMC;2024;12;12;GPS;GGA;10;58;33;7.43623;46.95237;19;0.7;557.8;49.5;RTCMEZ;2024;12;12;12;58;15;SENSORDATA;1.35;77.13;1.44;78.89;1.24;78.54;1.09;80.11;1.49;END;43095
4712;GPS;RMC;2024;12;12;GPS;GGA;10;58;34;7.43623;46.95237;19;0.7;557.8;49.5;RTCMEZ;2024;12;12;12;58;17;SENSORDATA;1.38;77.18;1.5;78.95;1.23;78.45;1.08;80.1;1.49;END;43097
4713;GPS;RMC;2024;12;12;GPS;GGA;10;58;36;7.43622;46.95237;19;0.7;557.2;49.5;RTCMEZ;2024;12;12;12;58;18;SENSORDATA;1.35;77.08;1.47;78.93;1.22;78.42;1.12;80.06;1.49;END;43098
4714;GPS;RMC;2024;12;12;GPS;GGA;10;58;37;7.43621;46.95238;19;0.7;556.4;49.5;RTCMEZ;2024;12;12;12;58;19;SENSORDATA;1.41;77.13;1.49;78.92;1.22;78.44;1.15;80.07;1.49;END;43099
4715;GPS;RMC;2024;12;12;GPS;GGA;10;58;38;7.4362;46.95238;19;0.7;555.8;49.5;RTCMEZ;2024;12;12;12;58;20;SENSORDATA;1.39;77.18;1.47;78.83;1.2;78.44;1.08;80.06;1.49;END;43100
4716;GPS;RMC;2024;12;12;GPS;GGA;10;58;39;7.43619;46.95238;19;0.7;554.8;49.5;RTCMEZ;2024;12;12;12;58;21;SENSORDATA;1.37;77.06;1.46;78.85;1.2;78.39;1.09;80.04;1.49;END;43101
4717;GPS;RMC;2024;12;12;GPS;GGA;10;58;40;7.43618;46.95239;19;0.7;554.2;49.5;RTCMEZ;2024;12;12;12;58;23;SENSORDATA;1.37;77.11;1.46;78.85;1.26;78.42;1.12;80.05;1.49;END;43103
4718;GPS;RMC;2024;12;12;GPS;GGA;10;58;42;7.43616;46.9524;19;0.7;552.8;49.5;RTCMEZ;2024;12;12;12;58;24;SENSORDATA;1.37;77.1;1.47;78.83;1.26;78.43;1.12;80.05;1.49;END;43104
4719;GPS;RMC;2024;12;12;GPS;GGA;10;58;43;7.43615;46.9524;19;0.7;552.3;49.5;RTCMEZ;2024;12;12;12;58;25;SENSORDATA;1.37;77.08;1.46;78.9;1.2;78.39;1.07;80.07;1.49;END;43105
4720;GPS;RMC;2024;12;12;GPS;GGA;10;58;44;7.43614;46.95241;19;0.7;551.4;49.5;RTCMEZ;2024;12;12;12;58;26;SENSORDATA;1.37;77.04;1.44;78.86;1.2;78.41;1.12;80.06;1.49;END;43106
4721;GPS;RMC;2024;12;12;GPS;GGA;10;58;45;7.43612;46.95241;19;0.7;550.9;49.5;RTCMEZ;2024;12;12;12;58;28;SENSORDATA;1.35;77.08;1.47;78.89;1.22;78.43;1.12;80.05;1.49;END;43108
4722;GPS;RMC;2024;12;12;GPS;GGA;10;58;46;7.43611;46.95242;19;0.7;550.5;49.5;RTCMEZ;2024;12;12;12;58;29;SENSORDATA;1.34;77.14;1.44;78.87;1.24;78.45;1.07;80.09;1.49;END;43109
4723;GPS;RMC;2024;12;12;GPS;GGA;10;58;48;7.43608;46.95242;19;0.7;549.9;49.5;RTCMEZ;2024;12;12;12;58;30;SENSORDATA;1.41;77.1;1.49;78.89;1.2;78.49;1.07;79.97;1.49;END;43110
4724;GPS;RMC;2024;12;12;GPS;GGA;10;58;49;7.43607;46.95243;19;0.7;549;49.5;RTCMEZ;2024;12;12;12;58;31;SENSORDATA;1.34;77.12;1.47;78.84;1.24;78.48;1.09;79.98;1.49;END;43111
4725;GPS;RMC;2024;12;12;GPS;GGA;10;58;50;7.43606;46.95243;19;0.7;548.3;49.5;RTCMEZ;2024;12;12;12;58;32;SENSORDATA;1.37;77.06;1.47;78.92;1.23;78.4;1.12;80;1.49;END;43112
4726;GPS;RMC;2024;12;12;GPS;GGA;10;58;51;7.43605;46.95243;19;0.7;547.7;49.5;RTCMEZ;2024;12;12;12;58;34;SENSORDATA;1.35;77.15;1.47;78.97;1.26;78.41;1.04;79.94;1.49;END;43114
4727;GPS;RMC;2024;12;12;GPS;GGA;10;58;52;7.43602;46.95244;19;0.7;547.4;49.5;RTCMEZ;2024;12;12;12;58;35;SENSORDATA;1.39;77.09;1.47;78.9;1.2;78.36;1.04;79.99;1.49;END;43115
4728;GPS;RMC;2024;12;12;GPS;GGA;10;58;54;7.43601;46.95245;19;0.7;546.8;49.5;RTCMEZ;2024;12;12;12;58;36;SENSORDATA;1.35;77.07;1.47;78.93;1.19;78.4;1.14;79.95;1.49;END;43116
4729;GPS;RMC;2024;12;12;GPS;GGA;10;58;55;7.436;46.95246;19;0.7;546.6;49.5;RTCMEZ;2024;12;12;12;58;37;SENSORDATA;1.38;77.17;1.42;78.9;1.2;78.42;1.09;79.94;1.49;END;43117
4730;GPS;RMC;2024;12;12;GPS;GGA;10;58;56;7.43599;46.95246;19;0.7;546.4;49.5;RTCMEZ;2024;12;12;12;58;38;SENSORDATA;1.31;77.12;1.49;78.94;1.2;78.34;1.11;79.85;1.49;END;43118
4731;GPS;RMC;2024;12;12;GPS;GGA;10;58;57;7.43598;46.95247;19;0.7;546.3;49.5;RTCMEZ;2024;12;12;12;58;40;SENSORDATA;1.37;77.11;1.49;78.89;1.19;78.3;1.04;79.97;1.49;END;43120
4732;GPS;RMC;2024;12;12;GPS;GGA;10;58;59;7.43596;46.95248;19;0.7;545.7;49.5;RTCMEZ;2024;12;12;12;58;41;SENSORDATA;1.38;77.07;1.43;78.91;1.22;78.35;1.07;79.86;1.49;END;43121
4733;GPS;RMC;2024;12;12;GPS;GGA;10;59;0;7.43595;46.95248;19;0.7;545.1;49.5;RTCMEZ;2024;12;12;12;58;42;SENSORDATA;1.34;77.02;1.43;78.92;1.2;78.29;1.08;79.92;1.49;END;43122
4734;GPS;RMC;2024;12;12;GPS;GGA;10;59;1;7.43594;46.95249;19;0.7;545;49.5;RTCMEZ;2024;12;12;12;58;43;SENSORDATA;1.35;77.12;1.44;78.87;1.22;78.32;1.11;79.91;1.49;END;43123
4735;GPS;RMC;2024;12;12;GPS;GGA;10;59;2;7.43593;46.95249;19;0.7;544.5;49.5;RTCMEZ;2024;12;12;12;58;45;SENSORDATA;1.32;77.03;1.49;78.9;1.23;78.37;1;79.91;1.49;END;43125
4736;GPS;RMC;2024;12;12;GPS;GGA;10;59;3;7.43591;46.95249;19;0.7;544.1;49.5;RTCMEZ;2024;12;12;12;58;46;SENSORDATA;1.34;77.06;1.42;78.9;1.23;78.38;1.07;79.96;1.49;END;43126
4737;GPS;RMC;2024;12;12;GPS;GGA;10;59;5;7.43589;46.9525;19;0.7;544.9;49.5;RTCMEZ;2024;12;12;12;58;47;SENSORDATA;1.38;77;1.44;78.87;1.26;78.39;1.05;79.9;1.49;END;43127
4738;GPS;RMC;2024;12;12;GPS;GGA;10;59;6;7.43588;46.9525;19;0.7;544.9;49.5;RTCMEZ;2024;12;12;12;58;48;SENSORDATA;1.39;77;1.46;78.89;1.26;78.39;1.09;80.01;1.49;END;43128
4739;GPS;RMC;2024;12;12;GPS;GGA;10;59;7;7.43587;46.9525;19;0.7;544.7;49.5;RTCMEZ;2024;12;12;12;58;49;SENSORDATA;1.34;77;1.42;78.92;1.22;78.41;1.11;79.95;1.49;END;43129
4740;GPS;RMC;2024;12;12;GPS;GGA;10;59;8;7.43586;46.95251;19;0.7;544.7;49.5;RTCMEZ;2024;12;12;12;58;51;SENSORDATA;1.38;77.05;1.47;78.92;1.23;78.4;1.05;79.99;1.49;END;43131
4741;GPS;RMC;2024;12;12;GPS;GGA;10;59;9;7.43584;46.95251;19;0.7;544.7;49.5;RTCMEZ;2024;12;12;12;58;52;SENSORDATA;1.35;77.05;1.44;78.95;1.22;78.42;1.04;79.9;1.49;END;43132
4742;GPS;RMC;2024;12;12;GPS;GGA;10;59;11;7.43582;46.95252;19;0.7;544.9;49.5;RTCMEZ;2024;12;12;12;58;53;SENSORDATA;1.38;77.04;1.44;78.94;1.22;78.39;1.08;80.01;1.49;END;43133
4743;GPS;RMC;2024;12;12;GPS;GGA;10;59;12;7.43581;46.95252;19;0.7;545;49.5;RTCMEZ;2024;12;12;12;58;54;SENSORDATA;1.3;77.04;1.46;78.98;1.19;78.4;1.09;79.96;1.49;END;43134
4744;GPS;RMC;2024;12;12;GPS;GGA;10;59;13;7.4358;46.95253;19;0.7;545.1;49.5;RTCMEZ;2024;12;12;12;58;55;SENSORDATA;1.35;77.11;1.46;78.92;1.2;78.4;1.09;80;1.49;END;43135
4745;GPS;RMC;2024;12;12;GPS;GGA;10;59;14;7.43579;46.95253;19;0.7;544.9;49.5;RTCMEZ;2024;12;12;12;58;57;SENSORDATA;1.34;77.08;1.46;78.89;1.22;78.35;1.09;79.96;1.49;END;43137
4746;GPS;RMC;2024;12;12;GPS;GGA;10;59;15;7.43576;46.95253;19;0.7;544.1;49.5;RTCMEZ;2024;12;12;12;58;58;SENSORDATA;1.34;77.06;1.44;78.95;1.22;78.4;1.05;79.9;1.49;END;43138
4747;GPS;RMC;2024;12;12;GPS;GGA;10;59;17;7.43574;46.95253;19;0.7;543.3;49.5;RTCMEZ;2024;12;12;12;58;59;SENSORDATA;1.37;77.11;1.44;78.94;1.22;78.38;1.08;79.97;1.49;END;43139
4748;GPS;RMC;2024;12;12;GPS;GGA;10;59;18;7.43572;46.95253;19;0.7;542.7;49.5;RTCMEZ;2024;12;12;12;59;0;SENSORDATA;1.41;77.06;1.4;78.87;1.22;78.33;1.05;79.89;1.49;END;43140
4749;GPS;RMC;2024;12;12;GPS;GGA;10;59;19;7.43571;46.95253;19;0.7;542;49.5;RTCMEZ;2024;12;12;12;59;2;SENSORDATA;1.35;77.04;1.44;78.94;1.2;78.28;1.09;79.9;1.49;END;43142
4750;GPS;RMC;2024;12;12;GPS;GGA;10;59;20;7.4357;46.95253;19;0.7;542.3;49.5;RTCMEZ;2024;12;12;12;59;3;SENSORDATA;1.39;77.04;1.44;78.95;1.24;78.32;1.07;79.95;1.49;END;43143
4751;GPS;RMC;2024;12;12;GPS;GGA;10;59;22;7.43569;46.95253;19;0.7;542.9;49.5;RTCMEZ;2024;12;12;12;59;4;SENSORDATA;1.37;77.05;1.49;79;1.27;78.29;1.05;79.91;1.49;END;43144
4752;GPS;RMC;2024;12;12;GPS;GGA;10;59;23;7.43568;46.95253;19;0.7;542.2;49.5;RTCMEZ;2024;12;12;12;59;5;SENSORDATA;1.35;77;1.43;79;1.22;78.32;1.05;79.91;1.49;END;43145
4753;GPS;RMC;2024;12;12;GPS;GGA;10;59;24;7.43567;46.95253;19;0.7;541.9;49.5;RTCMEZ;2024;12;12;12;59;6;SENSORDATA;1.34;77.05;1.44;78.93;1.23;78.31;1.12;79.93;1.49;END;43146
4754;GPS;RMC;2024;12;12;GPS;GGA;10;59;25;7.43566;46.95254;19;0.7;541.4;49.5;RTCMEZ;2024;12;12;12;59;8;SENSORDATA;1.37;77.02;1.43;78.98;1.2;78.34;1.09;79.93;1.49;END;43148
4755;GPS;RMC;2024;12;12;GPS;GGA;10;59;26;7.43565;46.95254;19;0.7;541.5;49.5;RTCMEZ;2024;12;12;12;59;9;SENSORDATA;1.39;77.02;1.46;79.01;1.2;78.34;1.07;79.94;1.49;END;43149
4756;GPS;RMC;2024;12;12;GPS;GGA;10;59;28;7.43563;46.95254;19;0.7;542.1;49.5;RTCMEZ;2024;12;12;12;59;10;SENSORDATA;1.38;77.03;1.42;78.98;1.24;78.34;1.11;79.98;1.49;END;43150
4757;GPS;RMC;2024;12;12;GPS;GGA;10;59;29;7.43562;46.95254;19;0.7;542.7;49.5;RTCMEZ;2024;12;12;12;59;11;SENSORDATA;1.39;77.11;1.43;79;1.23;78.39;1.09;79.99;1.49;END;43151
4758;GPS;RMC;2024;12;12;GPS;GGA;10;59;30;7.4356;46.95254;19;0.7;543.1;49.5;RTCMEZ;2024;12;12;12;59;12;SENSORDATA;1.38;77.04;1.44;78.97;1.24;78.41;1.14;80.01;1.49;END;43152
4759;GPS;RMC;2024;12;12;GPS;GGA;10;59;31;7.43559;46.95253;19;0.7;543.5;49.5;RTCMEZ;2024;12;12;12;59;14;SENSORDATA;1.34;77.09;1.46;79.01;1.32;78.45;1.14;80.01;1.49;END;43154
4760;GPS;RMC;2024;12;12;GPS;GGA;10;59;32;7.43557;46.95253;19;0.7;543.7;49.5;RTCMEZ;2024;12;12;12;59;15;SENSORDATA;1.34;77.13;1.43;79.02;1.23;78.38;1.12;79.99;1.49;END;43155
4761;GPS;RMC;2024;12;12;GPS;GGA;10;59;34;7.43556;46.95252;19;0.7;544.3;49.5;RTCMEZ;2024;12;12;12;59;16;SENSORDATA;1.38;77.08;1.44;79.01;1.26;78.38;1.12;79.96;1.49;END;43156
4762;GPS;RMC;2024;12;12;GPS;GGA;10;59;35;7.43555;46.95253;19;0.7;544.6;49.5;RTCMEZ;2024;12;12;12;59;17;SENSORDATA;1.37;77.15;1.46;79.06;1.27;78.38;1.11;80;1.49;END;43157
4763;GPS;RMC;2024;12;12;GPS;GGA;10;59;36;7.43554;46.95253;19;0.7;545;49.5;RTCMEZ;2024;12;12;12;59;19;SENSORDATA;1.41;77.14;1.47;79.01;1.32;78.4;1.08;79.93;1.49;END;43159
4764;GPS;RMC;2024;12;12;GPS;GGA;10;59;37;7.43554;46.95253;19;0.7;545.4;49.5;RTCMEZ;2024;12;12;12;59;20;SENSORDATA;1.38;77.07;1.42;79.01;1.23;78.3;1.09;79.9;1.49;END;43160
4765;GPS;RMC;2024;12;12;GPS;GGA;10;59;38;7.43552;46.95253;19;0.7;545.8;49.5;RTCMEZ;2024;12;12;12;59;21;SENSORDATA;1.32;77.05;1.49;79.04;1.3;78.31;1.11;79.96;1.49;END;43161
4766;GPS;RMC;2024;12;12;GPS;GGA;10;59;40;7.43551;46.95253;19;0.7;546.1;49.5;RTCMEZ;2024;12;12;12;59;22;SENSORDATA;1.41;77.07;1.46;79.03;1.26;78.25;1.08;79.96;1.49;END;43162
4767;GPS;RMC;2024;12;12;GPS;GGA;10;59;41;7.4355;46.95253;19;0.7;546.3;49.5;RTCMEZ;2024;12;12;12;59;23;SENSORDATA;1.38;77;1.46;78.94;1.3;78.25;1.09;79.9;1.49;END;43163
4768;GPS;RMC;2024;12;12;GPS;GGA;10;59;42;7.43549;46.95252;19;0.7;546.4;49.5;RTCMEZ;2024;12;12;12;59;25;SENSORDATA;1.38;76.97;1.43;78.97;1.27;78.23;1.12;79.88;1.49;END;43165
4769;GPS;RMC;2024;12;12;GPS;GGA;10;59;43;7.43547;46.95252;19;0.7;546.4;49.5;RTCMEZ;2024;12;12;12;59;26;SENSORDATA;1.38;77;1.43;78.95;1.23;78.18;1.09;79.94;1.49;END;43166
4770;GPS;RMC;2024;12;12;GPS;GGA;10;59;45;7.43545;46.95251;19;0.7;546.1;49.5;RTCMEZ;2024;12;12;12;59;27;SENSORDATA;1.39;76.99;1.46;78.91;1.24;78.23;1.08;79.9;1.49;END;43167
4771;GPS;RMC;2024;12;12;GPS;GGA;10;59;46;7.43544;46.9525;19;0.7;546;49.5;RTCMEZ;2024;12;12;12;59;28;SENSORDATA;1.37;76.98;1.44;78.89;1.22;78.18;1.09;79.92;1.49;END;43168
4772;GPS;RMC;2024;12;12;GPS;GGA;10;59;47;7.43543;46.9525;19;0.7;545.9;49.5;RTCMEZ;2024;12;12;12;59;29;SENSORDATA;1.35;76.97;1.43;78.93;1.23;78.13;1.12;79.88;1.49;END;43169
4773;GPS;RMC;2024;12;12;GPS;GGA;10;59;48;7.43541;46.95249;19;0.7;546;49.5;RTCMEZ;2024;12;12;12;59;31;SENSORDATA;1.39;76.91;1.39;78.9;1.24;78.18;1.12;79.86;1.49;END;43171
4774;GPS;RMC;2024;12;12;GPS;GGA;10;59;49;7.43541;46.95249;19;0.7;546.2;49.5;RTCMEZ;2024;12;12;12;59;32;SENSORDATA;1.35;77;1.46;78.91;1.29;78.2;1.09;79.89;1.49;END;43172
4775;GPS;RMC;2024;12;12;GPS;GGA;10;59;51;7.43538;46.95247;19;0.7;546.4;49.5;RTCMEZ;2024;12;12;12;59;33;SENSORDATA;1.32;76.99;1.43;78.9;1.2;78.17;1.11;79.93;1.49;END;43173
4776;GPS;RMC;2024;12;12;GPS;GGA;10;59;52;7.43537;46.95246;19;0.7;546.7;49.5;RTCMEZ;2024;12;12;12;59;34;SENSORDATA;1.39;77.04;1.46;78.91;1.26;78.18;1.12;79.95;1.49;END;43174
4777;GPS;RMC;2024;12;12;GPS;GGA;10;59;53;7.43536;46.95245;19;0.7;546.9;49.5;RTCMEZ;2024;12;12;12;59;36;SENSORDATA;1.37;76.93;1.43;79;1.23;78.19;1.08;79.97;1.49;END;43176
4778;GPS;RMC;2024;12;12;GPS;GGA;10;59;54;7.43534;46.95244;19;0.7;547.1;49.5;RTCMEZ;2024;12;12;12;59;37;SENSORDATA;1.41;77.07;1.46;78.9;1.27;78.22;1.09;79.93;1.49;END;43177
4779;GPS;RMC;2024;12;12;GPS;GGA;10;59;55;7.43533;46.95243;19;0.7;547.2;49.5;RTCMEZ;2024;12;12;12;59;38;SENSORDATA;1.39;76.98;1.46;78.88;1.2;78.15;1.11;79.89;1.49;END;43178
4780;GPS;RMC;2024;12;12;GPS;GGA;10;59;57;7.43531;46.95241;19;0.7;547.2;49.5;RTCMEZ;2024;12;12;12;59;39;SENSORDATA;1.37;76.99;1.47;78.92;1.18;78.13;1.09;79.89;1.49;END;43179
4781;GPS;RMC;2024;12;12;GPS;GGA;10;59;58;7.43529;46.9524;19;0.7;547.3;49.5;RTCMEZ;2024;12;12;12;59;40;SENSORDATA;1.37;76.98;1.46;78.97;1.22;78.18;1.12;79.88;1.49;END;43180
4782;GPS;RMC;2024;12;12;GPS;GGA;10;59;59;7.43528;46.95239;19;0.7;547.3;49.5;RTCMEZ;2024;12;12;12;59;42;SENSORDATA;1.38;77.03;1.34;78.89;1.22;78.18;1.12;79.87;1.49;END;43182
4783;GPS;RMC;2024;12;12;GPS;GGA;11;0;0;7.43527;46.95238;19;0.7;547.3;49.5;RTCMEZ;2024;12;12;12;59;43;SENSORDATA;1.35;77.04;1.42;78.9;1.2;78.15;1.11;79.85;1.49;END;43183
4784;GPS;RMC;2024;12;12;GPS;GGA;11;0;1;7.43526;46.95238;19;0.7;547.5;49.5;RTCMEZ;2024;12;12;12;59;44;SENSORDATA;1.35;76.99;1.44;78.95;1.19;78.18;1.12;79.81;1.49;END;43184
4785;GPS;RMC;2024;12;12;GPS;GGA;11;0;3;7.43525;46.95237;19;0.7;547.7;49.5;RTCMEZ;2024;12;12;12;59;45;SENSORDATA;1.34;77.01;1.43;78.93;1.16;78.17;1.08;79.86;1.49;END;43185
4786;GPS;RMC;2024;12;12;GPS;GGA;11;0;4;7.43524;46.95237;19;0.7;547.9;49.5;RTCMEZ;2024;12;12;12;59;46;SENSORDATA;1.35;76.94;1.42;78.88;1.22;78.2;1.08;79.87;1.49;END;43186
4787;GPS;RMC;2024;12;12;GPS;GGA;11;0;5;7.43523;46.95236;19;0.7;547.7;49.5;RTCMEZ;2024;12;12;12;59;48;SENSORDATA;1.38;77;1.39;78.91;1.24;78.22;1.11;79.84;1.49;END;43188
4788;GPS;RMC;2024;12;12;GPS;GGA;11;0;6;7.43523;46.95235;19;0.7;547.5;49.5;RTCMEZ;2024;12;12;12;59;49;SENSORDATA;1.35;76.96;1.36;78.86;1.2;78.19;1.08;79.84;1.49;END;43189
4789;GPS;RMC;2024;12;12;GPS;GGA;11;0;8;7.43521;46.95233;19;0.7;547.5;49.5;RTCMEZ;2024;12;12;12;59;50;SENSORDATA;1.37;76.96;1.36;78.86;1.27;78.21;1.15;79.9;1.49;END;43190
4790;GPS;RMC;2024;12;12;GPS;GGA;11;0;9;7.4352;46.95232;19;0.7;547.6;49.5;RTCMEZ;2024;12;12;12;59;51;SENSORDATA;1.38;76.91;1.39;78.85;1.23;78.23;1.15;79.84;1.49;END;43191
