Messung;GPS;RMC;Jahr;Monat;Tag;GPS_1;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor 0.5m;Sensor1_LF;Sensor 1m;Sensor2_LF;Sensor 2m;Sensor3_LF;Sensor 3m;Sensor4_LF;Sensor stationär;END;Time
5172;GPS;RMC;2024;12;12;GPS;GGA;11;7;52;7.43581;46.95183;19;0.7;575.7;49.5;RTCMEZ;2024;12;12;13;7;35;SENSORDATA;1.44;77.42;1.62;79.21;1.32;78.45;1.32;79.72;1.65;END;43655
5173;GPS;RMC;2024;12;12;GPS;GGA;11;7;53;7.43584;46.95183;19;0.7;575.8;49.5;RTCMEZ;2024;12;12;13;7;36;SENSORDATA;1.48;77.42;1.61;79.23;1.33;78.4;1.34;79.75;1.65;END;43656
5174;GPS;RMC;2024;12;12;GPS;GGA;11;7;55;7.43587;46.95183;19;0.7;576.8;49.5;RTCMEZ;2024;12;12;13;7;38;SENSORDATA;1.45;77.47;1.6;79.27;1.34;78.54;1.28;79.75;1.65;END;43658
5175;GPS;RMC;2024;12;12;GPS;GGA;11;7;56;7.43589;46.95183;19;0.7;577.2;49.5;RTCMEZ;2024;12;12;13;7;39;SENSORDATA;1.45;77.53;1.6;79.33;1.33;78.48;1.35;79.74;1.65;END;43659
5176;GPS;RMC;2024;12;12;GPS;GGA;11;7;57;7.43591;46.95182;19;0.7;577.7;49.5;RTCMEZ;2024;12;12;13;7;40;SENSORDATA;1.48;77.58;1.62;79.35;1.36;78.47;1.29;79.73;1.65;END;43660
5177;GPS;RMC;2024;12;12;GPS;GGA;11;7;58;7.43593;46.95182;19;0.7;578.4;49.5;RTCMEZ;2024;12;12;13;7;41;SENSORDATA;1.45;77.6;1.62;79.35;1.34;78.49;1.35;79.73;1.65;END;43661
5178;GPS;RMC;2024;12;12;GPS;GGA;11;8;0;7.43597;46.95182;19;0.7;579.1;49.5;RTCMEZ;2024;12;12;13;7;43;SENSORDATA;1.49;77.64;1.64;79.36;1.36;78.42;1.34;79.74;1.65;END;43663
5179;GPS;RMC;2024;12;12;GPS;GGA;11;8;1;7.43599;46.95181;19;0.7;579.2;49.5;RTCMEZ;2024;12;12;13;7;44;SENSORDATA;1.47;77.66;1.58;79.33;1.32;78.38;1.31;79.69;1.65;END;43664
5180;GPS;RMC;2024;12;12;GPS;GGA;11;8;2;7.43602;46.95181;19;0.7;579.3;49.5;RTCMEZ;2024;12;12;13;7;45;SENSORDATA;1.48;77.69;1.61;79.45;1.33;78.44;1.27;79.62;1.65;END;43665
5181;GPS;RMC;2024;12;12;GPS;GGA;11;8;3;7.43604;46.95181;19;0.7;579.2;49.5;RTCMEZ;2024;12;12;13;7;46;SENSORDATA;1.47;77.71;1.65;79.38;1.29;78.36;1.28;79.59;1.65;END;43666
5182;GPS;RMC;2024;12;12;GPS;GGA;11;8;4;7.43606;46.95181;19;0.7;579.4;49.5;RTCMEZ;2024;12;12;13;7;47;SENSORDATA;1.47;77.63;1.62;79.34;1.34;78.4;1.35;79.64;1.65;END;43667
5183;GPS;RMC;2024;12;12;GPS;GGA;11;8;6;7.43611;46.9518;18;0.7;579.5;49.5;RTCMEZ;2024;12;12;13;7;49;SENSORDATA;1.48;77.65;1.62;79.32;1.32;78.43;1.31;79.61;1.65;END;43669
5184;GPS;RMC;2024;12;12;GPS;GGA;11;8;7;7.43614;46.9518;18;0.7;579.5;49.5;RTCMEZ;2024;12;12;13;7;50;SENSORDATA;1.49;77.54;1.64;79.34;1.3;78.39;1.32;79.67;1.65;END;43670
5185;GPS;RMC;2024;12;12;GPS;GGA;11;8;8;7.43616;46.9518;18;0.7;579.6;49.5;RTCMEZ;2024;12;12;13;7;51;SENSORDATA;1.49;77.52;1.65;79.28;1.32;78.38;1.36;79.62;1.65;END;43671
5186;GPS;RMC;2024;12;12;GPS;GGA;11;8;9;7.43618;46.95179;18;0.7;579.5;49.5;RTCMEZ;2024;12;12;13;7;52;SENSORDATA;1.47;77.47;1.65;79.25;1.33;78.4;1.28;79.57;1.65;END;43672
5187;GPS;RMC;2024;12;12;GPS;GGA;11;8;10;7.43621;46.95179;18;0.7;579.3;49.5;RTCMEZ;2024;12;12;13;7;54;SENSORDATA;1.49;77.53;1.65;79.22;1.3;78.36;1.28;79.62;1.65;END;43674
5188;GPS;RMC;2024;12;12;GPS;GGA;11;8;12;7.43625;46.95179;19;0.7;579.2;49.5;RTCMEZ;2024;12;12;13;7;55;SENSORDATA;1.48;77.47;1.64;79.2;1.36;78.42;1.29;79.62;1.65;END;43675
5189;GPS;RMC;2024;12;12;GPS;GGA;11;8;13;7.43627;46.95179;19;0.7;579.3;49.5;RTCMEZ;2024;12;12;13;7;56;SENSORDATA;1.48;77.42;1.62;79.14;1.3;78.43;1.31;79.63;1.65;END;43676
5190;GPS;RMC;2024;12;12;GPS;GGA;11;8;14;7.43629;46.95179;19;0.7;579.3;49.5;RTCMEZ;2024;12;12;13;7;57;SENSORDATA;1.49;77.43;1.62;79.17;1.33;78.4;1.29;79.6;1.65;END;43677
5191;GPS;RMC;2024;12;12;GPS;GGA;11;8;15;7.43631;46.95178;19;0.7;579.5;49.5;RTCMEZ;2024;12;12;13;7;58;SENSORDATA;1.45;77.42;1.65;79.1;1.29;78.42;1.29;79.59;1.65;END;43678
5192;GPS;RMC;2024;12;12;GPS;GGA;11;8;16;7.43634;46.95178;19;0.7;579.5;49.5;RTCMEZ;2024;12;12;13;8;0;SENSORDATA;1.55;77.4;1.65;79.1;1.29;78.41;1.31;79.6;1.65;END;43680
5193;GPS;RMC;2024;12;12;GPS;GGA;11;8;18;7.43637;46.95177;19;0.7;580;49.5;RTCMEZ;2024;12;12;13;8;1;SENSORDATA;1.51;77.4;1.64;79.14;1.34;78.51;1.35;79.59;1.65;END;43681
5194;GPS;RMC;2024;12;12;GPS;GGA;11;8;19;7.43639;46.95178;19;0.7;580.5;49.5;RTCMEZ;2024;12;12;13;8;2;SENSORDATA;1.48;77.46;1.64;79.13;1.33;78.53;1.31;79.58;1.65;END;43682
5195;GPS;RMC;2024;12;12;GPS;GGA;11;8;20;7.43641;46.95178;19;0.7;581.1;49.5;RTCMEZ;2024;12;12;13;8;3;SENSORDATA;1.52;77.44;1.64;79.18;1.34;78.6;1.24;79.62;1.65;END;43683
5196;GPS;RMC;2024;12;12;GPS;GGA;11;8;21;7.43641;46.95178;19;0.7;581;49.5;RTCMEZ;2024;12;12;13;8;4;SENSORDATA;1.54;77.47;1.67;79.22;1.3;78.63;1.34;79.72;1.65;END;43684
5197;GPS;RMC;2024;12;12;GPS;GGA;11;8;23;7.43646;46.95178;19;0.7;581.7;49.5;RTCMEZ;2024;12;12;13;8;6;SENSORDATA;1.51;77.58;1.65;79.23;1.32;78.63;1.34;79.78;1.65;END;43686
5198;GPS;RMC;2024;12;12;GPS;GGA;11;8;24;7.43648;46.95178;19;0.7;582.7;49.5;RTCMEZ;2024;12;12;13;8;7;SENSORDATA;1.54;77.57;1.61;79.19;1.39;78.7;1.29;79.83;1.65;END;43687
5199;GPS;RMC;2024;12;12;GPS;GGA;11;8;25;7.4365;46.95178;19;0.7;583.3;49.5;RTCMEZ;2024;12;12;13;8;8;SENSORDATA;1.52;77.57;1.68;79.25;1.3;78.72;1.29;79.8;1.65;END;43688
5200;GPS;RMC;2024;12;12;GPS;GGA;11;8;26;7.43652;46.95178;19;0.7;583.2;49.5;RTCMEZ;2024;12;12;13;8;9;SENSORDATA;1.51;77.57;1.64;79.21;1.29;78.7;1.28;79.75;1.65;END;43689
5201;GPS;RMC;2024;12;12;GPS;GGA;11;8;27;7.43653;46.95178;19;0.7;583.4;49.5;RTCMEZ;2024;12;12;13;8;11;SENSORDATA;1.51;77.5;1.65;79.22;1.29;78.67;1.24;79.82;1.65;END;43691
5202;GPS;RMC;2024;12;12;GPS;GGA;11;8;29;7.43657;46.95178;19;0.7;583.5;49.5;RTCMEZ;2024;12;12;13;8;12;SENSORDATA;1.47;77.5;1.65;79.18;1.29;78.7;1.29;79.8;1.65;END;43692
5203;GPS;RMC;2024;12;12;GPS;GGA;11;8;30;7.43659;46.95178;19;0.7;583.6;49.5;RTCMEZ;2024;12;12;13;8;13;SENSORDATA;1.47;77.46;1.65;79.15;1.29;78.7;1.31;79.8;1.65;END;43693
5204;GPS;RMC;2024;12;12;GPS;GGA;11;8;31;7.43661;46.95178;19;0.7;583.9;49.5;RTCMEZ;2024;12;12;13;8;14;SENSORDATA;1.51;77.46;1.67;79.07;1.3;78.61;1.29;79.72;1.65;END;43694
5205;GPS;RMC;2024;12;12;GPS;GGA;11;8;32;7.43663;46.95178;19;0.7;584;49.5;RTCMEZ;2024;12;12;13;8;15;SENSORDATA;1.45;77.34;1.68;79.06;1.3;78.56;1.28;79.74;1.65;END;43695
5206;GPS;RMC;2024;12;12;GPS;GGA;11;8;34;7.43665;46.95178;19;0.7;584;49.5;RTCMEZ;2024;12;12;13;8;17;SENSORDATA;1.48;77.39;1.61;79.03;1.32;78.56;1.27;79.65;1.65;END;43697
5207;GPS;RMC;2024;12;12;GPS;GGA;11;8;36;7.43666;46.95178;19;0.7;583.8;49.5;RTCMEZ;2024;12;12;13;8;18;SENSORDATA;1.47;77.31;1.62;78.94;1.27;78.56;1.25;79.63;1.65;END;43698
5208;GPS;RMC;2024;12;12;GPS;GGA;11;8;36;7.43666;46.95178;19;0.7;583.8;49.5;RTCMEZ;2024;12;12;13;8;19;SENSORDATA;1.44;77.28;1.62;78.89;1.26;78.54;1.28;79.64;1.65;END;43699
5209;GPS;RMC;2024;12;12;GPS;GGA;11;8;37;7.43667;46.95177;19;0.7;583.4;49.5;RTCMEZ;2024;12;12;13;8;20;SENSORDATA;1.49;77.25;1.6;78.96;1.22;78.5;1.25;79.6;1.65;END;43700
5210;GPS;RMC;2024;12;12;GPS;GGA;11;8;38;7.4367;46.95177;19;0.7;583.8;49.5;RTCMEZ;2024;12;12;13;8;21;SENSORDATA;1.52;77.27;1.64;78.95;1.26;78.53;1.28;79.59;1.65;END;43701
5211;GPS;RMC;2024;12;12;GPS;GGA;11;8;39;7.43674;46.95177;18;0.7;583.6;49.5;RTCMEZ;2024;12;12;13;8;23;SENSORDATA;1.49;77.27;1.64;78.84;1.27;78.53;1.29;79.57;1.65;END;43703
5212;GPS;RMC;2024;12;12;GPS;GGA;11;8;41;7.43677;46.95177;18;0.7;583.4;49.5;RTCMEZ;2024;12;12;13;8;24;SENSORDATA;1.51;77.25;1.68;78.85;1.32;78.45;1.25;79.54;1.65;END;43704
5213;GPS;RMC;2024;12;12;GPS;GGA;11;8;42;7.43679;46.95177;18;0.7;583.3;49.5;RTCMEZ;2024;12;12;13;8;25;SENSORDATA;1.49;77.23;1.64;78.85;1.24;78.44;1.28;79.57;1.65;END;43705
5214;GPS;RMC;2024;12;12;GPS;GGA;11;8;43;7.43681;46.95177;18;0.7;583.2;49.5;RTCMEZ;2024;12;12;13;8;26;SENSORDATA;1.49;77.19;1.68;78.78;1.26;78.49;1.27;79.59;1.65;END;43706
5215;GPS;RMC;2024;12;12;GPS;GGA;11;8;44;7.43684;46.95177;18;0.7;583.1;49.5;RTCMEZ;2024;12;12;13;8;28;SENSORDATA;1.55;77.1;1.67;78.78;1.24;78.45;1.27;79.59;1.65;END;43708
5216;GPS;RMC;2024;12;12;GPS;GGA;11;8;47;7.4369;46.95176;18;0.7;582.6;49.5;RTCMEZ;2024;12;12;13;8;29;SENSORDATA;1.51;77.17;1.7;78.81;1.23;78.46;1.34;79.55;1.65;END;43709
5217;GPS;RMC;2024;12;12;GPS;GGA;11;8;48;7.43692;46.95176;18;0.7;582.7;49.5;RTCMEZ;2024;12;12;13;8;30;SENSORDATA;1.51;77.18;1.68;78.83;1.3;78.52;1.32;79.56;1.65;END;43710
5218;GPS;RMC;2024;12;12;GPS;GGA;11;8;49;7.43694;46.95175;18;0.7;583;49.5;RTCMEZ;2024;12;12;13;8;31;SENSORDATA;1.47;77.15;1.65;78.74;1.3;78.48;1.27;79.51;1.65;END;43711
5219;GPS;RMC;2024;12;12;GPS;GGA;11;8;50;7.43696;46.95175;18;0.7;582.9;49.5;RTCMEZ;2024;12;12;13;8;32;SENSORDATA;1.49;77.14;1.68;78.76;1.26;78.51;1.25;79.53;1.65;END;43712
5220;GPS;RMC;2024;12;12;GPS;GGA;11;8;50;7.43696;46.95175;18;0.7;582.9;49.5;RTCMEZ;2024;12;12;13;8;34;SENSORDATA;1.48;77.24;1.7;78.83;1.26;78.45;1.28;79.51;1.65;END;43714
5221;GPS;RMC;2024;12;12;GPS;GGA;11;8;52;7.437;46.95175;18;0.7;583.2;49.5;RTCMEZ;2024;12;12;13;8;35;SENSORDATA;1.45;77.12;1.68;78.81;1.3;78.54;1.29;79.6;1.65;END;43715
5222;GPS;RMC;2024;12;12;GPS;GGA;11;8;54;7.43703;46.95175;18;0.7;583.2;49.5;RTCMEZ;2024;12;12;13;8;36;SENSORDATA;1.49;77.22;1.68;78.85;1.27;78.56;1.24;79.61;1.65;END;43716
5223;GPS;RMC;2024;12;12;GPS;GGA;11;8;55;7.43705;46.95174;18;0.7;583.3;49.5;RTCMEZ;2024;12;12;13;8;37;SENSORDATA;1.55;77.31;1.67;78.9;1.32;78.63;1.27;79.69;1.65;END;43717
5224;GPS;RMC;2024;12;12;GPS;GGA;11;8;56;7.43705;46.95174;18;0.7;583.1;49.5;RTCMEZ;2024;12;12;13;8;38;SENSORDATA;1.55;77.3;1.7;78.9;1.23;78.68;1.25;79.72;1.65;END;43718
5225;GPS;RMC;2024;12;12;GPS;GGA;11;8;57;7.43705;46.95174;18;0.7;583;49.5;RTCMEZ;2024;12;12;13;8;40;SENSORDATA;1.49;77.29;1.68;78.9;1.27;78.72;1.27;79.81;1.65;END;43720
5226;GPS;RMC;2024;12;12;GPS;GGA;11;8;59;7.43706;46.95174;18;0.7;582.9;49.5;RTCMEZ;2024;12;12;13;8;41;SENSORDATA;1.52;77.35;1.67;79.03;1.3;78.79;1.32;79.75;1.65;END;43721
5227;GPS;RMC;2024;12;12;GPS;GGA;11;9;0;7.43706;46.95174;18;0.7;582.8;49.5;RTCMEZ;2024;12;12;13;8;42;SENSORDATA;1.51;77.3;1.68;79.01;1.32;78.72;1.28;79.77;1.65;END;43722
5228;GPS;RMC;2024;12;12;GPS;GGA;11;9;1;7.43706;46.95174;18;0.7;582.7;49.5;RTCMEZ;2024;12;12;13;8;43;SENSORDATA;1.54;77.36;1.68;78.99;1.27;78.71;1.34;79.8;1.65;END;43723
5229;GPS;RMC;2024;12;12;GPS;GGA;11;9;2;7.43706;46.95174;18;0.7;582.6;49.5;RTCMEZ;2024;12;12;13;8;45;SENSORDATA;1.48;77.38;1.68;79.02;1.3;78.73;1.29;79.75;1.65;END;43725
5230;GPS;RMC;2024;12;12;GPS;GGA;11;9;3;7.43706;46.95174;18;0.7;582.5;49.5;RTCMEZ;2024;12;12;13;8;46;SENSORDATA;1.52;77.41;1.68;79.05;1.32;78.76;1.31;79.7;1.65;END;43726
5231;GPS;RMC;2024;12;12;GPS;GGA;11;9;5;7.43707;46.95174;18;0.7;582.3;49.5;RTCMEZ;2024;12;12;13;8;47;SENSORDATA;1.55;77.34;1.72;79.02;1.29;78.65;1.31;79.68;1.65;END;43727
5232;GPS;RMC;2024;12;12;GPS;GGA;11;9;6;7.43707;46.95174;18;0.7;582.2;49.5;RTCMEZ;2024;12;12;13;8;48;SENSORDATA;1.51;77.41;1.67;79.03;1.32;78.57;1.29;79.68;1.65;END;43728
5233;GPS;RMC;2024;12;12;GPS;GGA;11;9;7;7.43707;46.95174;18;0.7;582.1;49.5;RTCMEZ;2024;12;12;13;8;49;SENSORDATA;1.51;77.4;1.67;79.03;1.3;78.61;1.29;79.58;1.65;END;43729
5234;GPS;RMC;2024;12;12;GPS;GGA;11;9;8;7.43707;46.95174;18;0.7;582;49.5;RTCMEZ;2024;12;12;13;8;51;SENSORDATA;1.54;77.42;1.7;79.04;1.33;78.64;1.35;79.65;1.65;END;43731
5235;GPS;RMC;2024;12;12;GPS;GGA;11;9;10;7.43707;46.95174;18;0.7;581.8;49.5;RTCMEZ;2024;12;12;13;8;52;SENSORDATA;1.51;77.32;1.72;78.98;1.3;78.6;1.34;79.61;1.65;END;43732
5236;GPS;RMC;2024;12;12;GPS;GGA;11;9;11;7.43707;46.95174;18;0.7;581.7;49.5;RTCMEZ;2024;12;12;13;8;53;SENSORDATA;1.52;77.38;1.7;78.96;1.27;78.59;1.29;79.62;1.65;END;43733
5237;GPS;RMC;2024;12;12;GPS;GGA;11;9;12;7.43707;46.95174;18;0.7;581.7;49.5;RTCMEZ;2024;12;12;13;8;54;SENSORDATA;1.51;77.35;1.72;78.9;1.29;78.54;1.28;79.62;1.65;END;43734
5238;GPS;RMC;2024;12;12;GPS;GGA;11;9;13;7.43707;46.95174;18;0.7;581.6;49.5;RTCMEZ;2024;12;12;13;8;55;SENSORDATA;1.47;77.3;1.71;78.86;1.3;78.52;1.34;79.58;1.65;END;43735
5239;GPS;RMC;2024;12;12;GPS;GGA;11;9;14;7.43707;46.95174;18;0.7;581.6;49.5;RTCMEZ;2024;12;12;13;8;57;SENSORDATA;1.51;77.27;1.72;78.87;1.32;78.5;1.35;79.56;1.65;END;43737
5240;GPS;RMC;2024;12;12;GPS;GGA;11;9;16;7.43707;46.95174;18;0.7;581.5;49.5;RTCMEZ;2024;12;12;13;8;58;SENSORDATA;1.52;77.27;1.68;78.85;1.27;78.48;1.31;79.5;1.65;END;43738
5241;GPS;RMC;2024;12;12;GPS;GGA;11;9;17;7.43708;46.95174;18;0.7;581.5;49.5;RTCMEZ;2024;12;12;13;8;59;SENSORDATA;1.52;77.31;1.7;78.78;1.34;78.44;1.34;79.56;1.65;END;43739
5242;GPS;RMC;2024;12;12;GPS;GGA;11;9;18;7.43708;46.95174;18;0.7;581.5;49.5;RTCMEZ;2024;12;12;13;9;0;SENSORDATA;1.48;77.19;1.72;78.77;1.34;78.42;1.31;79.46;1.65;END;43740
5243;GPS;RMC;2024;12;12;GPS;GGA;11;9;19;7.43708;46.95174;18;0.7;581.5;49.5;RTCMEZ;2024;12;12;13;9;2;SENSORDATA;1.47;77.15;1.67;78.73;1.3;78.43;1.34;79.53;1.65;END;43742
5244;GPS;RMC;2024;12;12;GPS;GGA;11;9;20;7.43708;46.95174;18;0.7;581.5;49.5;RTCMEZ;2024;12;12;13;9;3;SENSORDATA;1.52;77.11;1.7;78.65;1.33;78.4;1.31;79.45;1.65;END;43743
5245;GPS;RMC;2024;12;12;GPS;GGA;11;9;22;7.43708;46.95174;18;0.7;581.6;49.5;RTCMEZ;2024;12;12;13;9;4;SENSORDATA;1.55;77.04;1.7;78.66;1.34;78.36;1.34;79.44;1.65;END;43744
5246;GPS;RMC;2024;12;12;GPS;GGA;11;9;23;7.43709;46.95174;18;0.7;581.1;49.5;RTCMEZ;2024;12;12;13;9;5;SENSORDATA;1.49;77.04;1.71;78.61;1.34;78.37;1.32;79.42;1.65;END;43745
5247;GPS;RMC;2024;12;12;GPS;GGA;11;9;24;7.43711;46.95174;18;0.7;580.9;49.5;RTCMEZ;2024;12;12;13;9;6;SENSORDATA;1.55;76.97;1.67;78.56;1.33;78.32;1.31;79.41;1.65;END;43746
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
