Messung;GPS;RMC;Jahr;Monat;Tag;GPS;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor1_T;Sensor1_LF;Sensor2_T;Sensor2_LF;Sensor3_T;Sensor3_LF;Sensor4_T;Sensor4_LF;END;;
1058;GPS;RMC;2024;12;12;GPS;GGA;9;44;39;7.43755;46.95668;15;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;22;SENSORDATA;1.52;69.13;1.67;70.67;1.44;70.12;1.35;71.47;END;;
1059;GPS;RMC;2024;12;12;GPS;GGA;9;44;40;7.43755;46.95668;15;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;23;SENSORDATA;1.54;69.04;1.68;70.68;1.44;70.15;1.34;71.58;END;;
1060;GPS;RMC;2024;12;12;GPS;GGA;9;44;41;7.43755;46.95668;15;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;24;SENSORDATA;1.51;69;1.65;70.66;1.44;70.15;1.35;71.57;END;;
1061;GPS;RMC;2024;12;12;GPS;GGA;9;44;43;7.43755;46.95668;15;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;26;SENSORDATA;1.55;69.04;1.67;70.62;1.44;70.12;1.38;71.57;END;;
1062;GPS;RMC;2024;12;12;GPS;GGA;9;44;44;7.43755;46.95668;15;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;27;SENSORDATA;1.51;69.04;1.65;70.62;1.41;70.17;1.36;71.56;END;;
1063;GPS;RMC;2024;12;12;GPS;GGA;9;44;45;7.43755;46.95668;16;0.7;561.6;49.5;RTCMEZ;2024;12;12;11;44;28;SENSORDATA;1.54;69.07;1.68;70.67;1.41;70.09;1.36;71.54;END;;
1064;GPS;RMC;2024;12;12;GPS;GGA;9;44;46;7.43755;46.95668;16;0.7;561.5;49.5;RTCMEZ;2024;12;12;11;44;29;SENSORDATA;1.54;69.03;1.67;70.69;1.43;70.12;1.36;71.5;END;;
1065;GPS;RMC;2024;12;12;GPS;GGA;9;44;47;7.43755;46.95668;16;0.7;561.5;49.5;RTCMEZ;2024;12;12;11;44;31;SENSORDATA;1.52;69.1;1.62;70.75;1.39;70.12;1.36;71.56;END;;
1066;GPS;RMC;2024;12;12;GPS;GGA;9;44;49;7.43755;46.95668;16;0.7;561.5;49.5;RTCMEZ;2024;12;12;11;44;32;SENSORDATA;1.58;69.01;1.67;70.62;1.43;70.08;1.38;71.53;END;;
1067;GPS;RMC;2024;12;12;GPS;GGA;9;44;50;7.43755;46.95668;16;0.7;561.4;49.5;RTCMEZ;2024;12;12;11;44;33;SENSORDATA;1.49;69.04;1.67;70.63;1.49;70.17;1.36;71.56;END;;
1068;GPS;RMC;2024;12;12;GPS;GGA;9;44;51;7.43755;46.95668;16;0.7;561.4;49.5;RTCMEZ;2024;12;12;11;44;34;SENSORDATA;1.54;69.02;1.62;70.65;1.49;70.14;1.39;71.57;END;;
1069;GPS;RMC;2024;12;12;GPS;GGA;9;44;52;7.43755;46.95668;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;35;SENSORDATA;1.55;69.06;1.64;70.64;1.47;70.1;1.38;71.57;END;;
1070;GPS;RMC;2024;12;12;GPS;GGA;9;44;54;7.43755;46.95668;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;37;SENSORDATA;1.57;69.03;1.65;70.66;1.44;70.15;1.38;71.55;END;;
1071;GPS;RMC;2024;12;12;GPS;GGA;9;44;55;7.43756;46.95668;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;38;SENSORDATA;1.55;69.04;1.58;70.61;1.43;70.05;1.42;71.6;END;;
1072;GPS;RMC;2024;12;12;GPS;GGA;9;44;56;7.43756;46.95668;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;39;SENSORDATA;1.55;69.09;1.61;70.66;1.46;70.12;1.39;71.52;END;;
1073;GPS;RMC;2024;12;12;GPS;GGA;9;44;57;7.43756;46.95668;16;0.7;561.2;49.5;RTCMEZ;2024;12;12;11;44;40;SENSORDATA;1.55;69.02;1.68;70.72;1.44;70.07;1.36;71.55;END;;
1074;GPS;RMC;2024;12;12;GPS;GGA;9;44;58;7.43756;46.95668;16;0.7;561.2;49.5;RTCMEZ;2024;12;12;11;44;41;SENSORDATA;1.51;69.05;1.68;70.64;1.44;70.06;1.36;71.51;END;;
1075;GPS;RMC;2024;12;12;GPS;GGA;9;45;0;7.43755;46.95669;16;0.7;561.2;49.5;RTCMEZ;2024;12;12;11;44;43;SENSORDATA;1.55;69.03;1.64;70.64;1.49;70.11;1.35;71.5;END;;
1076;GPS;RMC;2024;12;12;GPS;GGA;9;45;1;7.43755;46.9567;16;0.7;561.2;49.5;RTCMEZ;2024;12;12;11;44;44;SENSORDATA;1.54;69.02;1.62;70.66;1.44;70.01;1.35;71.5;END;;
1077;GPS;RMC;2024;12;12;GPS;GGA;9;45;2;7.43754;46.95671;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;45;SENSORDATA;1.52;69.02;1.68;70.65;1.46;70.06;1.36;71.49;END;;
1078;GPS;RMC;2024;12;12;GPS;GGA;9;45;3;7.43753;46.95672;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;46;SENSORDATA;1.57;68.98;1.7;70.68;1.46;70.06;1.34;71.43;END;;
1079;GPS;RMC;2024;12;12;GPS;GGA;9;45;4;7.43753;46.95673;16;0.7;561.3;49.5;RTCMEZ;2024;12;12;11;44;48;SENSORDATA;1.57;68.99;1.67;70.67;1.44;70;1.32;71.4;END;;
1080;GPS;RMC;2024;12;12;GPS;GGA;9;45;6;7.43752;46.95675;16;0.7;561.1;49.5;RTCMEZ;2024;12;12;11;44;49;SENSORDATA;1.57;68.97;1.64;70.63;1.39;69.97;1.35;71.44;END;;
1081;GPS;RMC;2024;12;12;GPS;GGA;9;45;7;7.43751;46.95677;16;0.7;561;49.5;RTCMEZ;2024;12;12;11;44;50;SENSORDATA;1.58;68.93;1.65;70.69;1.44;69.99;1.35;71.4;END;;
1082;GPS;RMC;2024;12;12;GPS;GGA;9;45;8;7.43751;46.95678;16;0.7;560.9;49.5;RTCMEZ;2024;12;12;11;44;51;SENSORDATA;1.58;68.96;1.7;70.63;1.37;69.99;1.29;71.36;END;;
1083;GPS;RMC;2024;12;12;GPS;GGA;9;45;9;7.4375;46.95679;16;0.7;560.7;49.5;RTCMEZ;2024;12;12;11;44;52;SENSORDATA;1.55;68.95;1.64;70.59;1.39;69.92;1.35;71.26;END;;
1084;GPS;RMC;2024;12;12;GPS;GGA;9;45;10;7.4375;46.95681;16;0.7;560.7;49.5;RTCMEZ;2024;12;12;11;44;54;SENSORDATA;1.51;68.84;1.65;70.58;1.46;69.94;1.34;71.29;END;;
1085;GPS;RMC;2024;12;12;GPS;GGA;9;45;12;7.43749;46.95683;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;44;55;SENSORDATA;1.55;68.84;1.67;70.56;1.41;69.91;1.29;71.36;END;;
1086;GPS;RMC;2024;12;12;GPS;GGA;9;45;13;7.43749;46.95685;16;0.7;560.5;49.5;RTCMEZ;2024;12;12;11;44;56;SENSORDATA;1.61;68.84;1.7;70.55;1.4;69.93;1.32;71.31;END;;
1087;GPS;RMC;2024;12;12;GPS;GGA;9;45;14;7.43748;46.95686;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;44;57;SENSORDATA;1.51;68.74;1.64;70.53;1.41;69.88;1.28;71.32;END;;
1088;GPS;RMC;2024;12;12;GPS;GGA;9;45;15;7.43748;46.95688;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;44;58;SENSORDATA;1.52;68.77;1.65;70.52;1.43;69.91;1.31;71.29;END;;
1089;GPS;RMC;2024;12;12;GPS;GGA;9;45;17;7.43746;46.9569;16;0.7;560.2;49.5;RTCMEZ;2024;12;12;11;45;0;SENSORDATA;1.54;68.8;1.68;70.55;1.44;69.88;1.34;71.28;END;;
1090;GPS;RMC;2024;12;12;GPS;GGA;9;45;18;7.43745;46.95691;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;1;SENSORDATA;1.52;68.76;1.71;70.57;1.41;69.92;1.29;71.28;END;;
1091;GPS;RMC;2024;12;12;GPS;GGA;9;45;19;7.43745;46.95692;16;0.7;559.8;49.5;RTCMEZ;2024;12;12;11;45;2;SENSORDATA;1.57;68.78;1.67;70.46;1.41;69.89;1.27;71.36;END;;
1092;GPS;RMC;2024;12;12;GPS;GGA;9;45;20;7.43744;46.95694;16;0.7;559.8;49.5;RTCMEZ;2024;12;12;11;45;3;SENSORDATA;1.52;68.79;1.7;70.55;1.41;69.94;1.35;71.34;END;;
1093;GPS;RMC;2024;12;12;GPS;GGA;9;45;21;7.43744;46.95695;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;5;SENSORDATA;1.55;68.75;1.67;70.54;1.41;69.95;1.29;71.31;END;;
1094;GPS;RMC;2024;12;12;GPS;GGA;9;45;23;7.43742;46.95697;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;6;SENSORDATA;1.51;68.86;1.71;70.53;1.44;69.95;1.32;71.36;END;;
1095;GPS;RMC;2024;12;12;GPS;GGA;9;45;24;7.43742;46.95698;16;0.7;559.7;49.5;RTCMEZ;2024;12;12;11;45;7;SENSORDATA;1.49;68.81;1.67;70.51;1.4;69.91;1.31;71.32;END;;
1096;GPS;RMC;2024;12;12;GPS;GGA;9;45;25;7.43742;46.95698;16;0.7;559.8;49.5;RTCMEZ;2024;12;12;11;45;8;SENSORDATA;1.49;68.81;1.67;70.57;1.43;70.01;1.27;71.36;END;;
1097;GPS;RMC;2024;12;12;GPS;GGA;9;45;27;7.4374;46.957;16;0.7;560.4;49.5;RTCMEZ;2024;12;12;11;45;9;SENSORDATA;1.52;68.77;1.61;70.49;1.4;70.01;1.29;71.37;END;;
1098;GPS;RMC;2024;12;12;GPS;GGA;9;45;28;7.4374;46.957;16;0.7;560.8;49.5;RTCMEZ;2024;12;12;11;45;11;SENSORDATA;1.51;68.78;1.65;70.48;1.39;69.94;1.25;71.32;END;;
1099;GPS;RMC;2024;12;12;GPS;GGA;9;45;30;7.43738;46.95702;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;45;12;SENSORDATA;1.58;68.74;1.7;70.54;1.4;69.98;1.29;71.31;END;;
1100;GPS;RMC;2024;12;12;GPS;GGA;9;45;31;7.43737;46.95703;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;45;13;SENSORDATA;1.55;68.69;1.67;70.43;1.37;69.91;1.25;71.31;END;;
1101;GPS;RMC;2024;12;12;GPS;GGA;9;45;32;7.43737;46.95704;16;0.7;560.4;49.5;RTCMEZ;2024;12;12;11;45;14;SENSORDATA;1.51;68.73;1.65;70.48;1.36;69.97;1.28;71.31;END;;
1102;GPS;RMC;2024;12;12;GPS;GGA;9;45;33;7.43736;46.95704;16;0.7;560.4;49.5;RTCMEZ;2024;12;12;11;45;15;SENSORDATA;1.59;68.71;1.68;70.44;1.36;69.99;1.22;71.27;END;;
1103;GPS;RMC;2024;12;12;GPS;GGA;9;45;34;7.43735;46.95705;16;0.7;560.2;49.5;RTCMEZ;2024;12;12;11;45;17;SENSORDATA;1.51;68.73;1.68;70.48;1.36;69.99;1.22;71.27;END;;
1104;GPS;RMC;2024;12;12;GPS;GGA;9;45;36;7.43734;46.95707;16;0.7;560.3;49.5;RTCMEZ;2024;12;12;11;45;18;SENSORDATA;1.55;68.68;1.65;70.39;1.34;69.97;1.25;71.31;END;;
1105;GPS;RMC;2024;12;12;GPS;GGA;9;45;37;7.43733;46.95708;16;0.7;560.1;49.5;RTCMEZ;2024;12;12;11;45;19;SENSORDATA;1.51;68.66;1.68;70.38;1.37;70.02;1.27;71.34;END;;
1106;GPS;RMC;2024;12;12;GPS;GGA;9;45;38;7.43732;46.95709;16;0.7;560;49.5;RTCMEZ;2024;12;12;11;45;20;SENSORDATA;1.49;68.6;1.62;70.34;1.29;69.94;1.22;71.24;END;;
1107;GPS;RMC;2024;12;12;GPS;GGA;9;45;39;7.43731;46.9571;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;22;SENSORDATA;1.51;68.55;1.62;70.36;1.34;69.88;1.27;71.25;END;;
1108;GPS;RMC;2024;12;12;GPS;GGA;9;45;41;7.4373;46.95713;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;23;SENSORDATA;1.47;68.49;1.67;70.3;1.29;69.95;1.25;71.31;END;;
1109;GPS;RMC;2024;12;12;GPS;GGA;9;45;42;7.43729;46.95714;16;0.7;560.1;49.5;RTCMEZ;2024;12;12;11;45;24;SENSORDATA;1.49;68.5;1.67;70.24;1.33;69.9;1.21;71.31;END;;
1110;GPS;RMC;2024;12;12;GPS;GGA;9;45;43;7.43729;46.95715;16;0.7;559.9;49.5;RTCMEZ;2024;12;12;11;45;25;SENSORDATA;1.52;68.5;1.65;70.2;1.32;69.9;1.19;71.24;END;;
1111;GPS;RMC;2024;12;12;GPS;GGA;9;45;44;7.43728;46.95716;16;0.7;559.7;49.5;RTCMEZ;2024;12;12;11;45;26;SENSORDATA;1.51;68.54;1.61;70.28;1.29;69.86;1.21;71.32;END;;
1112;GPS;RMC;2024;12;12;GPS;GGA;9;45;45;7.43727;46.95717;16;0.7;559.4;49.5;RTCMEZ;2024;12;12;11;45;28;SENSORDATA;1.47;68.53;1.65;70.21;1.32;69.89;1.22;71.28;END;;
1113;GPS;RMC;2024;12;12;GPS;GGA;9;45;47;7.43726;46.95719;16;0.7;559.1;49.5;RTCMEZ;2024;12;12;11;45;29;SENSORDATA;1.52;68.54;1.65;70.19;1.24;69.88;1.21;71.37;END;;
1114;GPS;RMC;2024;12;12;GPS;GGA;9;45;48;7.43725;46.9572;16;0.7;558.9;49.5;RTCMEZ;2024;12;12;11;45;30;SENSORDATA;1.48;68.53;1.62;70.14;1.29;69.9;1.19;71.37;END;;
1115;GPS;RMC;2024;12;12;GPS;GGA;9;45;49;7.43725;46.95721;16;0.7;559.1;49.5;RTCMEZ;2024;12;12;11;45;31;SENSORDATA;1.48;68.49;1.64;70.2;1.29;69.96;1.18;71.26;END;;
1116;GPS;RMC;2024;12;12;GPS;GGA;9;45;50;7.43724;46.95722;16;0.7;559;49.5;RTCMEZ;2024;12;12;11;45;32;SENSORDATA;1.47;68.55;1.61;70.17;1.29;69.89;1.19;71.35;END;;
1117;GPS;RMC;2024;12;12;GPS;GGA;9;45;51;7.43724;46.95724;16;0.7;558.9;49.5;RTCMEZ;2024;12;12;11;45;34;SENSORDATA;1.48;68.51;1.62;70.1;1.32;69.91;1.19;71.3;END;;
1118;GPS;RMC;2024;12;12;GPS;GGA;9;45;53;7.43723;46.95726;16;0.7;559;49.5;RTCMEZ;2024;12;12;11;45;35;SENSORDATA;1.45;68.47;1.58;70.12;1.26;69.92;1.14;71.3;END;;
1119;GPS;RMC;2024;12;12;GPS;GGA;9;45;54;7.43722;46.95727;16;0.7;559.1;49.5;RTCMEZ;2024;12;12;11;45;36;SENSORDATA;1.42;68.44;1.57;70.1;1.24;69.93;1.17;71.38;END;;
1120;GPS;RMC;2024;12;12;GPS;GGA;9;45;55;7.43721;46.95728;16;0.7;559;49.5;RTCMEZ;2024;12;12;11;45;37;SENSORDATA;1.47;68.47;1.61;70.15;1.23;69.87;1.15;71.3;END;;
1121;GPS;RMC;2024;12;12;GPS;GGA;9;45;56;7.43721;46.9573;16;0.7;558.8;49.5;RTCMEZ;2024;12;12;11;45;39;SENSORDATA;1.42;68.44;1.61;70.15;1.24;69.93;1.18;71.31;END;;
1122;GPS;RMC;2024;12;12;GPS;GGA;9;45;57;7.4372;46.95731;16;0.7;558.8;49.5;RTCMEZ;2024;12;12;11;45;40;SENSORDATA;1.45;68.42;1.6;70.06;1.24;69.95;1.14;71.39;END;;
1123;GPS;RMC;2024;12;12;GPS;GGA;9;45;59;7.43719;46.95733;16;0.7;558.9;49.5;RTCMEZ;2024;12;12;11;45;41;SENSORDATA;1.44;68.52;1.61;70.08;1.23;69.98;1.12;71.42;END;;
1124;GPS;RMC;2024;12;12;GPS;GGA;9;46;0;7.43719;46.95734;16;0.7;559;49.5;RTCMEZ;2024;12;12;11;45;42;SENSORDATA;1.45;68.43;1.6;70.04;1.24;69.99;1.18;71.44;END;;
1125;GPS;RMC;2024;12;12;GPS;GGA;9;46;1;7.43718;46.95735;16;0.7;559.1;49.5;RTCMEZ;2024;12;12;11;45;43;SENSORDATA;1.42;68.43;1.57;70.04;1.22;69.98;1.09;71.44;END;;
1126;GPS;RMC;2024;12;12;GPS;GGA;9;46;2;7.43718;46.95736;16;0.7;559.4;49.5;RTCMEZ;2024;12;12;11;45;45;SENSORDATA;1.45;68.44;1.62;70.08;1.22;70.01;1.14;71.46;END;;
1127;GPS;RMC;2024;12;12;GPS;GGA;9;46;4;7.43718;46.95739;16;0.7;559.7;49.5;RTCMEZ;2024;12;12;11;45;46;SENSORDATA;1.48;68.46;1.57;70.04;1.2;70;1.15;71.48;END;;
1128;GPS;RMC;2024;12;12;GPS;GGA;9;46;5;7.43717;46.9574;16;0.7;559.7;49.5;RTCMEZ;2024;12;12;11;45;47;SENSORDATA;1.42;68.4;1.62;70.02;1.22;70.01;1.11;71.51;END;;
1129;GPS;RMC;2024;12;12;GPS;GGA;9;46;6;7.43717;46.95741;16;0.7;559.8;49.5;RTCMEZ;2024;12;12;11;45;48;SENSORDATA;1.44;68.45;1.6;70.08;1.24;70.05;1.14;71.52;END;;
1130;GPS;RMC;2024;12;12;GPS;GGA;9;46;7;7.43717;46.95742;16;0.7;560.2;49.5;RTCMEZ;2024;12;12;11;45;49;SENSORDATA;1.48;68.52;1.55;70.05;1.23;70.1;1.08;71.49;END;;
1131;GPS;RMC;2024;12;12;GPS;GGA;9;46;8;7.43717;46.95743;16;0.7;560.6;49.5;RTCMEZ;2024;12;12;11;45;51;SENSORDATA;1.42;68.46;1.62;70.06;1.22;70.13;1.12;71.6;END;;
1132;GPS;RMC;2024;12;12;GPS;GGA;9;46;10;7.43717;46.95746;16;0.7;561.9;49.5;RTCMEZ;2024;12;12;11;45;52;SENSORDATA;1.47;68.5;1.58;70.11;1.2;70.11;1.12;71.58;END;;
1133;GPS;RMC;2024;12;12;GPS;GGA;9;46;11;7.43716;46.95747;16;0.7;562.2;49.5;RTCMEZ;2024;12;12;11;45;53;SENSORDATA;1.42;68.48;1.58;70.08;1.2;70.09;1.09;71.55;END;;
1134;GPS;RMC;2024;12;12;GPS;GGA;9;46;12;7.43716;46.95748;16;0.7;562.3;49.5;RTCMEZ;2024;12;12;11;45;54;SENSORDATA;1.47;68.5;1.55;70.12;1.15;70.22;1.14;71.6;END;;
1135;GPS;RMC;2024;12;12;GPS;GGA;9;46;13;7.43715;46.95749;16;0.7;562.1;49.5;RTCMEZ;2024;12;12;11;45;56;SENSORDATA;1.44;68.54;1.6;70.11;1.2;70.15;1.12;71.62;END;;
1136;GPS;RMC;2024;12;12;GPS;GGA;9;46;14;7.43714;46.9575;16;0.7;562.5;49.5;RTCMEZ;2024;12;12;11;45;57;SENSORDATA;1.39;68.53;1.58;70.11;1.23;70.2;1.08;71.65;END;;
1137;GPS;RMC;2024;12;12;GPS;GGA;9;46;16;7.43713;46.95753;16;0.7;563.1;49.5;RTCMEZ;2024;12;12;11;45;58;SENSORDATA;1.45;68.5;1.58;70.17;1.2;70.17;1.08;71.68;END;;
1138;GPS;RMC;2024;12;12;GPS;GGA;9;46;17;7.43712;46.95754;16;0.7;563.1;49.5;RTCMEZ;2024;12;12;11;45;59;SENSORDATA;1.39;68.58;1.58;70.09;1.2;70.24;1.14;71.72;END;;
1139;GPS;RMC;2024;12;12;GPS;GGA;9;46;18;7.43712;46.95755;16;0.7;563.3;49.5;RTCMEZ;2024;12;12;11;46;0;SENSORDATA;1.41;68.56;1.6;70.12;1.22;70.27;1.11;71.72;END;;
1140;GPS;RMC;2024;12;12;GPS;GGA;9;46;19;7.43711;46.95756;16;0.7;563.5;49.5;RTCMEZ;2024;12;12;11;46;2;SENSORDATA;1.37;68.54;1.55;70.11;1.19;70.23;1.09;71.74;END;;
1141;GPS;RMC;2024;12;12;GPS;GGA;9;46;20;7.43709;46.95756;16;0.7;563.2;49.5;RTCMEZ;2024;12;12;11;46;3;SENSORDATA;1.38;68.58;1.58;70.09;1.19;70.24;1.11;71.73;END;;
1142;GPS;RMC;2024;12;12;GPS;GGA;9;46;22;7.43708;46.9576;16;0.7;562.8;49.5;RTCMEZ;2024;12;12;11;46;4;SENSORDATA;1.42;68.57;1.61;70.12;1.16;70.28;1.09;71.76;END;;
1143;GPS;RMC;2024;12;12;GPS;GGA;9;46;23;7.43707;46.95761;16;0.7;562.5;49.5;RTCMEZ;2024;12;12;11;46;5;SENSORDATA;1.42;68.67;1.57;70.12;1.13;70.28;1.04;71.74;END;;
1144;GPS;RMC;2024;12;12;GPS;GGA;9;46;24;7.43706;46.95763;16;0.7;562;49.5;RTCMEZ;2024;12;12;11;46;6;SENSORDATA;1.42;68.59;1.53;70.16;1.22;70.27;1.09;71.83;END;;
1145;GPS;RMC;2024;12;12;GPS;GGA;9;46;25;7.43704;46.95764;16;0.7;561.7;49.5;RTCMEZ;2024;12;12;11;46;8;SENSORDATA;1.39;68.58;1.61;70.16;1.18;70.28;1.08;71.8;END;;
1146;GPS;RMC;2024;12;12;GPS;GGA;9;46;27;7.43703;46.95767;16;0.7;561.9;49.5;RTCMEZ;2024;12;12;11;46;9;SENSORDATA;1.39;68.57;1.58;70.16;1.16;70.33;1.05;71.76;END;;
1147;GPS;RMC;2024;12;12;GPS;GGA;9;46;28;7.43702;46.95768;16;0.7;562.1;49.5;RTCMEZ;2024;12;12;11;46;10;SENSORDATA;1.42;68.58;1.54;70.13;1.16;70.28;1.08;71.82;END;;
1148;GPS;RMC;2024;12;12;GPS;GGA;9;46;29;7.43701;46.95769;16;0.7;562.3;49.5;RTCMEZ;2024;12;12;11;46;11;SENSORDATA;1.41;68.61;1.55;70.18;1.15;70.27;1.07;71.85;END;;
1149;GPS;RMC;2024;12;12;GPS;GGA;9;46;30;7.437;46.9577;16;0.7;563.1;49.5;RTCMEZ;2024;12;12;11;46;12;SENSORDATA;1.39;68.65;1.54;70.19;1.15;70.32;1.05;71.81;END;;
1150;GPS;RMC;2024;12;12;GPS;GGA;9;46;31;7.43699;46.95771;16;0.7;563.6;49.5;RTCMEZ;2024;12;12;11;46;14;SENSORDATA;1.42;68.59;1.55;70.19;1.13;70.31;1.05;71.8;END;;
1151;GPS;RMC;2024;12;12;GPS;GGA;9;46;33;7.43697;46.95773;16;0.7;564.6;49.5;RTCMEZ;2024;12;12;11;46;15;SENSORDATA;1.37;68.62;1.53;70.11;1.15;70.35;1.04;71.88;END;;
1152;GPS;RMC;2024;12;12;GPS;GGA;9;46;34;7.43696;46.95775;16;0.7;564.8;49.5;RTCMEZ;2024;12;12;11;46;16;SENSORDATA;1.42;68.64;1.57;70.2;1.15;70.32;1.05;71.82;END;;
1153;GPS;RMC;2024;12;12;GPS;GGA;9;46;35;7.43695;46.95776;16;0.7;564.9;49.5;RTCMEZ;2024;12;12;11;46;17;SENSORDATA;1.37;68.62;1.49;70.15;1.13;70.38;1.02;71.85;END;;
1154;GPS;RMC;2024;12;12;GPS;GGA;9;46;36;7.43694;46.95777;16;0.7;565.1;49.5;RTCMEZ;2024;12;12;11;46;19;SENSORDATA;1.34;68.65;1.54;70.18;1.07;70.42;1.04;71.85;END;;
1155;GPS;RMC;2024;12;12;GPS;GGA;9;46;37;7.43694;46.95778;16;0.7;565.5;49.5;RTCMEZ;2024;12;12;11;46;20;SENSORDATA;1.38;68.69;1.53;70.16;1.09;70.41;1;71.82;END;;
1156;GPS;RMC;2024;12;12;GPS;GGA;9;46;39;7.43692;46.95781;16;0.7;566.5;49.5;RTCMEZ;2024;12;12;11;46;21;SENSORDATA;1.37;68.59;1.53;70.2;1.1;70.4;1.02;71.92;END;;
1157;GPS;RMC;2024;12;12;GPS;GGA;9;46;40;7.43692;46.95782;16;0.7;567.1;49.5;RTCMEZ;2024;12;12;11;46;22;SENSORDATA;1.39;68.7;1.54;70.16;1.1;70.39;1.04;71.9;END;;
1158;GPS;RMC;2024;12;12;GPS;GGA;9;46;41;7.43691;46.95783;16;0.7;567.9;49.5;RTCMEZ;2024;12;12;11;46;23;SENSORDATA;1.37;68.66;1.54;70.13;1.16;70.45;1.01;71.87;END;;
1159;GPS;RMC;2024;12;12;GPS;GGA;9;46;42;7.4369;46.95784;16;0.7;568.4;49.5;RTCMEZ;2024;12;12;11;46;25;SENSORDATA;1.38;68.67;1.57;70.2;1.15;70.37;0.98;71.85;END;;
1160;GPS;RMC;2024;12;12;GPS;GGA;9;46;43;7.43689;46.95786;16;0.7;568.9;49.5;RTCMEZ;2024;12;12;11;46;26;SENSORDATA;1.34;68.65;1.55;70.19;1.09;70.44;0.98;71.89;END;;
1161;GPS;RMC;2024;12;12;GPS;GGA;9;46;45;7.43687;46.95788;16;0.7;569.5;49.5;RTCMEZ;2024;12;12;11;46;27;SENSORDATA;1.35;68.67;1.54;70.21;1.1;70.42;0.98;71.85;END;;
1162;GPS;RMC;2024;12;12;GPS;GGA;9;46;46;7.43685;46.95789;16;0.7;569.8;49.5;RTCMEZ;2024;12;12;11;46;28;SENSORDATA;1.38;68.67;1.54;70.21;1.12;70.45;0.98;71.91;END;;
1163;GPS;RMC;2024;12;12;GPS;GGA;9;46;47;7.43685;46.95789;16;0.7;570.1;49.5;RTCMEZ;2024;12;12;11;46;29;SENSORDATA;1.34;68.66;1.53;70.18;1.12;70.39;0.97;71.91;END;;
1164;GPS;RMC;2024;12;12;GPS;GGA;9;46;48;7.43685;46.95789;16;0.7;570.6;49.5;RTCMEZ;2024;12;12;11;46;31;SENSORDATA;1.38;68.7;1.5;70.21;1.07;70.42;0.95;71.91;END;;
1165;GPS;RMC;2024;12;12;GPS;GGA;9;46;50;7.43684;46.95791;16;0.7;571.2;49.5;RTCMEZ;2024;12;12;11;46;32;SENSORDATA;1.37;68.67;1.51;70.16;1.1;70.43;0.95;71.93;END;;
1166;GPS;RMC;2024;12;12;GPS;GGA;9;46;51;7.43683;46.95792;16;0.7;571.6;49.5;RTCMEZ;2024;12;12;11;46;33;SENSORDATA;1.32;68.64;1.53;70.23;1.07;70.47;0.95;71.94;END;;
1167;GPS;RMC;2024;12;12;GPS;GGA;9;46;52;7.43682;46.95793;16;0.7;571.9;49.5;RTCMEZ;2024;12;12;11;46;34;SENSORDATA;1.34;68.64;1.51;70.28;1.07;70.43;0.98;71.92;END;;
1168;GPS;RMC;2024;12;12;GPS;GGA;9;46;53;7.43681;46.95795;16;0.7;572.3;49.5;RTCMEZ;2024;12;12;11;46;36;SENSORDATA;1.35;68.65;1.5;70.22;1.12;70.48;0.95;71.96;END;;
1169;GPS;RMC;2024;12;12;GPS;GGA;9;46;54;7.4368;46.95796;16;0.7;572.7;49.5;RTCMEZ;2024;12;12;11;46;37;SENSORDATA;1.34;68.64;1.49;70.22;1.03;70.45;0.98;71.98;END;;
1170;GPS;RMC;2024;12;12;GPS;GGA;9;46;56;7.43677;46.95799;16;0.7;573.3;49.5;RTCMEZ;2024;12;12;11;46;38;SENSORDATA;1.32;68.67;1.54;70.2;1.07;70.45;0.91;71.99;END;;
1171;GPS;RMC;2024;12;12;GPS;GGA;9;46;57;7.43676;46.95801;16;0.7;573.6;49.5;RTCMEZ;2024;12;12;11;46;39;SENSORDATA;1.37;68.62;1.5;70.25;1.07;70.48;0.94;71.99;END;;
