dateObserved;temperature;relativeHumidity
2024-09-23T06:56Z;14.185168;97.036545
2024-09-23T07:06Z;14.110399;97.021286
2024-09-23T07:26Z;14.110399;96.87251
2024-09-23T07:36Z;14.251926;97.351265
2024-09-23T08:06Z;14.508278;96.1992
2024-09-23T08:16Z;14.404135;95.46487
2024-09-23T08:26Z;14.337377;94.24986
2024-09-23T08:46Z;14.249256;95.379036
2024-09-23T08:56Z;14.142443;95.5259
2024-09-23T09:06Z;14.008926;95.100555
2024-09-23T09:56Z;14.040971;96.23926
2024-09-23T10:06Z;14.048982;96.857254
2024-09-23T10:26Z;14.008926;96.92401
2024-09-23T10:36Z;14.291982;97.6202
2024-09-23T11:06Z;14.36141;97.64309
2024-09-23T12:06Z;14.724575;97.257805
2024-09-23T12:16Z;14.569695;95.97032
2024-09-23T12:26Z;14.649805;96.77142
2024-09-23T12:46Z;14.500267;94.98802
2024-09-23T12:56Z;14.596399;96.857254
2024-09-23T13:56Z;14.633783;97.021286
2024-09-23T14:46Z;13.899443;96.78859
2024-09-23T15:16Z;13.234531;97.28832
2024-09-23T15:56Z;13.173114;97.173874
2024-09-23T16:16Z;13.250553;96.44717
2024-09-23T16:26Z;13.253223;97.166245
2024-09-23T16:56Z;13.325322;98.04364
2024-09-23T17:26Z;13.165103;97.47715
2024-09-23T18:06Z;12.911422;97.774704
2024-09-23T18:16Z;12.956817;97.824295
2024-09-23T18:26Z;12.831311;97.459984
2024-09-23T19:06Z;12.657741;96.34417
2024-09-23T19:46Z;12.73518;97.46952
2024-09-23T20:06Z;12.617685;97.696495
2024-09-23T20:16Z;12.566949;97.57824
2024-09-23T20:46Z;12.219807;97.759445
2024-09-23T20:56Z;12.179751;97.80713
2024-09-23T21:16Z;11.990158;96.8172
2024-09-23T21:36Z;11.530861;97.62783
2024-09-23T21:46Z;11.27718;97.70603
2024-09-23T22:06Z;11.274509;98.621574
2024-09-23T22:16Z;11.162356;97.946365
2024-09-23T22:46Z;10.638971;98.11803
2024-09-23T22:56Z;10.671016;98.69787
2024-09-23T23:16Z;10.676356;98.26299
2024-09-23T23:36Z;10.687037;98.11421
2024-09-23T23:56Z;10.665675;97.93111
2024-09-24T00:26Z;10.334554;97.9807
2024-09-24T00:46Z;10.406653;98.17525
