dateObserved;temperature;relativeHumidity
2024-09-23T07:54Z;14.251926;98.15236
2024-09-23T08:04Z;14.246586;97.69077
2024-09-23T08:34Z;14.313344;97.00412
2024-09-23T08:44Z;14.366751;97.31693
2024-09-23T08:54Z;14.238575;96.40902
2024-09-23T09:14Z;14.097048;95.272224
2024-09-23T09:34Z;14.03296;95.337074
2024-09-23T09:44Z;14.097048;96.11337
2024-09-23T09:54Z;14.070344;95.407646
2024-09-23T10:04Z;14.137102;95.859695
2024-09-23T10:14Z;14.158465;94.49401
2024-09-23T10:34Z;14.222553;95.752884
2024-09-23T11:04Z;14.316014;96.13817
2024-09-23T11:14Z;14.35874;96.43191
2024-09-23T11:24Z;14.316014;95.5774
2024-09-23T11:34Z;14.369421;96.10765
2024-09-23T11:44Z;14.478905;96.44335
2024-09-23T12:34Z;14.492256;96.67986
2024-09-23T12:44Z;14.593728;96.183945
2024-09-23T13:24Z;14.340047;95.35996
2024-09-23T13:54Z;14.478905;96.9469
2024-09-23T14:04Z;14.494926;97.2063
2024-09-23T14:14Z;14.246586;95.90547
2024-09-23T14:34Z;13.947509;96.5597
2024-09-23T15:14Z;13.159762;95.41146
2024-09-23T15:24Z;13.14908;96.51583
2024-09-23T15:44Z;12.924773;96.52537
2024-09-23T15:54Z;12.922103;96.69703
2024-09-23T16:04Z;12.8900585;96.90875
2024-09-23T16:16Z;12.879377;97.27116
2024-09-23T16:34Z;12.8900585;97.46952
2024-09-23T16:44Z;12.844664;97.57061
2024-09-23T17:54Z;12.649729;98.03029
2024-09-23T18:04Z;12.623026;98.076065
2024-09-23T18:06Z;12.623026;98.076065
2024-09-23T18:34Z;12.374685;98.05127
2024-09-23T19:04Z;12.3373;98.15999
2024-09-23T19:44Z;12.25452;98.19241
2024-09-23T20:04Z;12.241169;98.20004
2024-09-23T20:14Z;12.171741;98.177155
2024-09-23T20:34Z;11.878004;98.06271
2024-09-23T20:44Z;11.701762;98.08751
2024-09-23T20:54Z;11.635004;98.12184
2024-09-23T21:04Z;11.52285;98.12756
2024-09-23T21:54Z;10.815213;98.18669
2024-09-23T22:04Z;10.735104;98.21912
2024-09-23T22:44Z;10.668345;98.304955
2024-09-23T22:54Z;10.604258;98.32403
