Messung;Jahr;Monat;Tag;Longitude;Latitude;Height;Stunde;Minute;Sekunde;Sensor1_T;Sensor1_LF;Sensor2_T;Sensor2_LF;Sensor3_T;Sensor3_LF;Sensor4_T;Sensor4_LF;Time;Distanz_Nachbarpunkt;Distanz_Runsum;Height_GIS1;LCZ
3143;2024;12;12;7.42947;46.953;584.9;11;40;48;1.58;69.17;1.7;70.73;1.44;70.37;1.28;71.81;38448;1.884913729;3499.272108;555.960022;1
3144;2024;12;12;7.42948;46.95299;585.2;11;40;49;1.61;69.09;1.71;70.67;1.47;70.4;1.34;71.73;38449;1.347191176;3500.6193;555.9400024;1
3145;2024;12;12;7.42949;46.95298;585.5;11;40;50;1.58;69.07;1.67;70.65;1.43;70.38;1.36;71.78;38450;1.347191253;3501.966491;555.9199829;1
3146;2024;12;12;7.42952;46.95296;586;11;40;52;1.55;68.97;1.7;70.71;1.44;70.33;1.34;71.78;38452;3.186899539;3505.15339;555.9299927;1
3147;2024;12;12;7.42953;46.95295;586.6;11;40;53;1.55;69.02;1.61;70.66;1.41;70.38;1.34;71.81;38453;1.34719149;3506.500582;556;1
3148;2024;12;12;7.42954;46.95294;586.9;11;40;54;1.54;69.01;1.65;70.66;1.43;70.3;1.31;71.79;38454;1.347191566;3507.847773;556.0100098;1
3149;2024;12;12;7.42955;46.95294;586.6;11;40;55;1.59;69.01;1.62;70.66;1.44;70.35;1.32;71.73;38455;0.761135145;3508.608909;556;1
3150;2024;12;12;7.42957;46.95293;586.5;11;40;57;1.54;69.03;1.7;70.66;1.44;70.26;1.29;71.69;38457;1.884915324;3510.493824;555.9699707;1
3151;2024;12;12;7.42959;46.95291;587;11;40;58;1.58;68.99;1.7;70.58;1.43;70.26;1.31;71.76;38458;2.694383527;3513.188207;556.1199951;1
3152;2024;12;12;7.4296;46.9529;587.2;11;40;59;1.58;68.98;1.67;70.64;1.39;70.28;1.31;71.64;38459;1.347191883;3514.535399;556.1199951;1
3153;2024;12;12;7.42961;46.95289;587.4;11;41;0;1.55;69;1.68;70.6;1.39;70.23;1.32;71.68;38460;1.347191961;3515.882591;556.1400146;1
3154;2024;12;12;7.42963;46.95288;587.6;11;41;1;1.58;68.99;1.7;70.63;1.4;70.25;1.32;71.71;38461;1.884916464;3517.767508;556.1300049;1
3155;2024;12;12;7.42965;46.95286;588;11;41;3;1.59;69.01;1.65;70.58;1.43;70.23;1.32;71.74;38463;2.694384313;3520.461892;555.9899902;1
3156;2024;12;12;7.42966;46.95286;588;11;41;4;1.55;68.94;1.71;70.57;1.4;70.26;1.32;71.7;38464;0.761136279;3521.223028;555.9699707;1
3157;2024;12;12;7.42968;46.95285;588;11;41;5;1.57;68.94;1.71;70.57;1.37;70.21;1.28;71.73;38465;1.884917148;3523.107945;556.0300293;1
3158;2024;12;12;7.42969;46.95285;588.6;11;41;6;1.55;69.03;1.67;70.53;1.37;70.23;1.28;71.76;38466;0.761136421;3523.869082;555.9299927;1
3159;2024;12;12;7.4297;46.95284;588.7;11;41;7;1.58;68.92;1.71;70.62;1.44;70.22;1.28;71.74;38467;1.347192352;3525.216274;556.0200195;1
3160;2024;12;12;7.42973;46.95284;588.4;11;41;9;1.57;68.94;1.72;70.64;1.4;70.19;1.31;71.77;38469;2.283409689;3527.499684;555.9199829;1
3161;2024;12;12;7.42974;46.95283;588.2;11;41;10;1.54;69;1.72;70.61;1.4;70.18;1.32;71.73;38470;1.347192431;3528.846876;555.960022;1
3162;2024;12;12;7.42976;46.95283;587.9;11;41;11;1.57;68.92;1.68;70.57;1.39;70.24;1.35;71.72;38471;1.522273409;3530.36915;556.0100098;1
3163;2024;12;12;7.42977;46.95282;587.9;11;41;12;1.57;69.05;1.7;70.64;1.4;70.27;1.29;71.76;38472;1.347192509;3531.716342;555.9799805;1
3164;2024;12;12;7.42979;46.95281;588;11;41;14;1.55;68.96;1.67;70.61;1.36;70.28;1.31;71.82;38474;1.88491806;3533.60126;555.9899902;1
3165;2024;12;12;7.42981;46.9528;588.9;11;41;15;1.55;69.06;1.68;70.64;1.41;70.24;1.34;71.86;38475;1.884918286;3535.486179;556;1
3166;2024;12;12;7.42982;46.95279;589.3;11;41;16;1.54;68.98;1.67;70.66;1.39;70.3;1.32;71.89;38476;1.347192745;3536.833371;556.0100098;1
3167;2024;12;12;7.42982;46.95279;589.2;11;41;17;1.58;69;1.7;70.62;1.44;70.29;1.34;71.95;38477;0;3536.833371;556.0100098;1
3168;2024;12;12;7.42982;46.95279;589.2;11;41;18;1.55;69.04;1.71;70.69;1.41;70.34;1.31;71.92;38478;0;3536.833371;556.0100098;1
3169;2024;12;12;7.42983;46.95278;589.1;11;41;20;1.59;69.03;1.7;70.67;1.41;70.41;1.29;72.02;38480;1.347192824;3538.180564;556;1
3170;2024;12;12;7.42985;46.95277;589.5;11;41;21;1.59;69.1;1.68;70.72;1.44;70.42;1.31;71.94;38481;1.88491897;3540.065483;555.9899902;1
3171;2024;12;12;7.42987;46.95276;589.7;11;41;22;1.58;69.1;1.67;70.76;1.43;70.44;1.34;72.01;38482;1.884919198;3541.950402;556.0800171;1
3172;2024;12;12;7.42988;46.95275;589.9;11;41;23;1.54;69.14;1.71;70.77;1.44;70.44;1.32;72.05;38483;1.347193059;3543.297595;555.9799805;1
3173;2024;12;12;7.42989;46.95274;590.3;11;41;24;1.59;69.19;1.7;70.76;1.41;70.47;1.34;72.01;38484;1.347193137;3544.644789;555.9899902;1
3174;2024;12;12;7.42991;46.95273;590.8;11;41;26;1.59;69.21;1.72;70.8;1.47;70.5;1.31;72.08;38486;1.884919882;3546.529708;556;1
3175;2024;12;12;7.42993;46.95271;591.4;11;41;27;1.57;69.19;1.74;70.87;1.44;70.55;1.32;72.11;38487;2.694386666;3549.224095;556.0599976;1
3176;2024;12;12;7.42995;46.95271;591.6;11;41;28;1.59;69.3;1.71;70.9;1.46;70.54;1.35;72.09;38488;1.522276812;3550.746372;556.0200195;1
3177;2024;12;12;7.42996;46.9527;591.8;11;41;29;1.59;69.23;1.71;70.87;1.46;70.52;1.34;72.1;38489;1.347193451;3552.093565;556.0200195;1
3178;2024;12;12;7.42997;46.95269;592;11;41;30;1.58;69.3;1.71;70.88;1.41;70.55;1.36;72.15;38490;1.34719353;3553.440759;556.0800171;1
3179;2024;12;12;7.42999;46.95267;592.5;11;41;32;1.57;69.3;1.68;70.94;1.44;70.61;1.28;72.1;38492;2.694387294;3556.135146;556.1699829;1
3180;2024;12;12;7.43;46.95266;592.8;11;41;33;1.59;69.3;1.7;70.97;1.46;70.62;1.35;72.12;38493;1.347193765;3557.48234;556.1900024;1
3181;2024;12;12;7.43002;46.95265;593;11;41;34;1.57;69.27;1.65;70.93;1.41;70.56;1.29;72.11;38494;1.884921705;3559.367262;556.1900024;1
3182;2024;12;12;7.43005;46.95264;593;11;41;35;1.58;69.37;1.67;71;1.46;70.62;1.35;72.13;38495;2.539605495;3561.906867;556.1699829;1
3183;2024;12;12;7.43006;46.95264;593;11;41;37;1.57;69.35;1.67;70.97;1.46;70.64;1.38;72.17;38497;0.761139399;3562.668007;556.0700073;1
3184;2024;12;12;7.43009;46.95263;592.8;11;41;38;1.55;69.37;1.68;71;1.47;70.64;1.31;72.08;38498;2.539605878;3565.207612;556.1300049;1
3185;2024;12;12;7.43011;46.95263;592.7;11;41;39;1.54;69.37;1.7;71.01;1.43;70.67;1.31;72.18;38499;1.522279081;3566.729892;556.0999756;1
3186;2024;12;12;7.43013;46.95262;592.6;11;41;40;1.57;69.36;1.7;71.01;1.41;70.61;1.35;72.15;38500;1.884922387;3568.614814;556.1500244;1
